time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,407.262,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,,5.351965957446803,17.484872782978705,0.0,0,404.1545676348548,403.37770954356847,406.47369186708727,400.2817272200497,0,0.2527737662306936,0.0,5.0,-5.0,0
1,411.502,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,4.240000000000009,5.351965957446803,17.484872782978705,0.0,0,405.62405410788386,403.37770954356847,407.34250143444586,399.4129176526911,0,1.3272576503371747,0.0,5.0,-5.0,0
2,392.466,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,19.036,5.351965957446803,17.484872782978705,0.0,1,402.9924432863071,403.37770954356847,407.81004914922147,398.9453699379155,0,0.0,-1.6146844658660324,5.0,-5.0,0
3,400.814,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,8.348000000000013,5.351965957446803,17.484872782978705,0.0,0,402.5567546290457,403.37770954356847,408.08497122639835,398.6704478607386,0,0.0,-1.6115302373860576,5.0,-5.0,0
4,394.936,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,5.878000000000043,5.351965957446803,17.484872782978705,0.0,0,401.03260370323665,403.37770954356847,408.2527917562034,398.50262733093354,0,0.0,-2.74752979967823,5.0,-5.0,0
5,402.692,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,7.756000000000029,5.351965957446803,17.484872782978705,0.0,0,401.36448296258936,403.37770954356847,408.3572295564521,398.3981895306848,0,0.0,-2.380420004837238,5.0,-5.0,0
6,403.522,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,0.8299999999999841,5.351965957446803,17.484872782978705,0.0,0,401.79598637007155,403.37770954356847,408.42293531305734,398.3324837740796,0,0.0,-1.852456578430942,5.0,-5.0,0
7,400.814,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,2.70799999999997,5.351965957446803,17.484872782978705,0.0,0,401.5995890960573,403.37770954356847,408.46454161365045,398.2908774734865,0,0.0,-1.8493023499509675,5.0,-5.0,0
8,408.326,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,7.5120000000000005,5.351965957446803,17.484872782978705,0.0,0,402.9448712768459,403.37770954356847,408.49099197987476,398.2644271072622,0,0.45897649392405526,-0.3903258560269123,5.0,-5.0,0
9,404.356,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,3.9700000000000273,5.351965957446803,17.484872782978705,0.0,0,403.2270970214767,403.37770954356847,408.5078486452441,398.24757044189283,0,0.1485687501200701,0.0,5.0,-5.0,0
10,394.7480000000001,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,9.60799999999989,5.351965957446803,17.484872782978705,0.0,0,401.53127761718144,403.37770954356847,408.5186079044746,398.23681118266234,0,0.0,-1.1724338788394706,5.0,-5.0,0
11,403.814,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,9.065999999999917,5.351965957446803,17.484872782978705,0.0,0,401.9878220937452,403.37770954356847,408.52548202884094,398.229937058296,0,0.0,-0.587880982051157,5.0,-5.0,0
12,407.198,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,3.3839999999999577,5.351965957446803,17.484872782978705,0.0,0,403.02985767499615,403.37770954356847,408.52987665518503,398.2255424319519,0,0.24037059464011157,0.0,5.0,-5.0,0
13,399.528,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,7.669999999999959,5.351965957446803,17.484872782978705,0.0,0,402.32948613999696,403.37770954356847,408.5326872499214,398.2227318372155,0,0.0,-0.24607200066820023,5.0,-5.0,0
14,,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,,5.351965957446803,17.484872782978705,0.0,0,402.32948613999696,403.37770954356847,408.5344852266342,398.2209338605027,0,,,5.0,-5.0,0
15,405.914,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,,5.351965957446803,17.484872782978705,0.0,0,403.04638891199755,403.37770954356847,408.53563560281304,398.2197834843239,0,0.0,0.0,5.0,-5.0,0
16,399.85,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,6.0639999999999645,5.351965957446803,17.484872782978705,0.0,0,402.4071111295981,403.37770954356847,408.53637170893916,398.2190473781978,0,0.0,-0.1836685436031047,5.0,-5.0,0
17,410.778,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,10.927999999999997,5.351965957446803,17.484872782978705,0.0,0,404.0812889036785,403.37770954356847,408.5368427617413,398.21857632539565,0,0.9341730054880706,0.0,5.0,-5.0,0
18,,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,,5.351965957446803,17.484872782978705,0.0,0,404.0812889036785,403.37770954356847,408.5371442129647,398.21827487417227,0,,,5.0,-5.0,0
19,400.814,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,,5.351965957446803,17.484872782978705,0.0,0,403.42783112294285,403.37770954356847,408.5373371325047,398.2180819546322,0,0.0,0.0,5.0,-5.0,0
20,409.2,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,8.385999999999967,5.351965957446803,17.484872782978705,0.0,0,404.5822648983543,403.37770954356847,408.53746059722494,398.217958489912,0,0.6283573059578782,0.0,5.0,-5.0,0
21,405.982,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,3.217999999999961,5.351965957446803,17.484872782978705,0.0,0,404.86221191868344,403.37770954356847,408.5375396130954,398.2178794740415,0,0.633067640377019,0.0,5.0,-5.0,0
22,413.4980000000001,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,7.516000000000076,5.351965957446803,17.484872782978705,0.0,0,406.5893695349468,403.37770954356847,408.5375901826176,398.21782890451937,0,2.0943754384646667,0.0,5.0,-5.0,0
23,406.972,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,6.526000000000124,5.351965957446803,17.484872782978705,0.0,0,406.66589562795747,403.37770954356847,408.5376225468516,398.21779654028535,0,2.2909473334255503,0.0,5.0,-5.0,0
24,406.08,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,0.8919999999999959,5.351965957446803,17.484872782978705,0.0,0,406.548716502366,403.37770954356847,408.53764325985486,398.2177758272821,0,2.3146500243427552,0.0,5.0,-5.0,0
25,405.968,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,0.11199999999996635,5.351965957446803,17.484872782978705,0.0,0,406.4325732018928,403.37770954356847,408.5376565161333,398.2177625710036,0,2.3166471649764553,0.0,5.0,-5.0,0
26,409.666,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,3.697999999999979,5.351965957446803,17.484872782978705,0.0,0,407.0792585615143,403.37770954356847,408.5376650001337,398.21775408700324,0,3.0353150640782305,0.0,5.0,-5.0,0
27,411.04,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,1.3740000000000236,5.351965957446803,17.484872782978705,0.0,0,407.8714068492115,403.37770954356847,408.5376704298866,398.21774865725035,0,4.020263553265229,0.0,5.0,-5.0,0
28,400.814,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,10.225999999999999,5.351965957446803,17.484872782978705,0.0,0,406.45992547936925,403.37770954356847,408.53767390492544,398.2177451822115,0,3.023417781745204,0.0,5.0,-5.0,0
29,404.55,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,3.73599999999999,5.351965957446803,17.484872782978705,0.0,0,406.07794038349545,403.37770954356847,408.53767612894904,398.2177429581879,0,2.7506071518251614,0.0,5.0,-5.0,0
30,407.35,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,2.8000000000000114,5.351965957446803,17.484872782978705,0.0,0,406.3323523067964,403.37770954356847,408.5376775523237,398.21774153481323,0,3.020435278992904,0.0,5.0,-5.0,0
31,,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,,5.351965957446803,17.484872782978705,0.0,0,406.3323523067964,403.37770954356847,408.53767846328327,398.2177406238537,0,,,5.0,-5.0,0
32,402.456,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,,5.351965957446803,17.484872782978705,0.0,0,405.55708184543715,403.37770954356847,408.5376790462973,398.21774004083966,0,2.3418083785936417,0.0,5.0,-5.0,0
33,,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,,5.351965957446803,17.484872782978705,0.0,0,405.55708184543715,403.37770954356847,408.53767941942624,398.2177396677107,0,,,5.0,-5.0,0
34,,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,,5.351965957446803,17.484872782978705,0.0,0,405.55708184543715,403.37770954356847,408.53767965822874,398.2177394289082,0,,,5.0,-5.0,0
35,400.814,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,,5.351965957446803,17.484872782978705,0.0,0,404.60846547634975,403.37770954356847,408.53767981106233,398.2177392760746,0,1.3449626070736163,0.0,5.0,-5.0,0
36,400.842,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,0.027999999999963165,5.351965957446803,17.484872782978705,0.0,0,403.85517238107985,403.37770954356847,408.5376799088758,398.2177391782611,0,0.3535432231244615,0.0,5.0,-5.0,0
37,,403.37770954356847,418.85762116116257,387.8977979259744,0,0,0,,5.351965957446803,17.484872782978705,0.0,0,403.85517238107985,403.37770954356847,408.5376799714765,398.21773911566044,0,,,5.0,-5.0,0
