artifact_key,feature_set,category,model,balance_method,feature_a,feature_b,pair_key,rule_desc,support_n,support_rate,pair_precision,pair_recall,pair_fp_rate,pair_precision_lift,recommendation,pair_abs_corr,redundant_pair_flag,evidence_scope,threshold
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,510,64,510 || 64,510(high) AND 64(high),15,0.011971268954509178,0.3333333333333333,0.060240963855421686,0.008547008547008548,5.032128514056224,interaction_candidate,0.09340936352183989,0,exploratory_train_oof_groups,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,59,64,59 || 64,59(high) AND 64(high),3,0.0023942537909018356,0.3333333333333333,0.012048192771084338,0.0017094017094017094,5.032128514056224,review,0.29101473003480194,0,exploratory_train_oof_groups,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,59,65,59 || 65,59(high) AND 65(high),3,0.0023942537909018356,0.3333333333333333,0.012048192771084338,0.0017094017094017094,5.032128514056224,review,0.18353629321388312,0,exploratory_train_oof_groups,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,510,65,510 || 65,510(high) AND 65(high),14,0.0111731843575419,0.2857142857142857,0.04819277108433735,0.008547008547008548,4.313253012048192,interaction_candidate,0.08213787921481036,0,exploratory_train_oof_groups,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,103,64,103 || 64,103(high) AND 64(high),18,0.014365522745411013,0.2777777777777778,0.060240963855421686,0.011111111111111112,4.193440428380187,interaction_candidate,0.11013425707165672,0,exploratory_train_oof_groups,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,103,65,103 || 65,103(high) AND 65(high),15,0.011971268954509178,0.26666666666666666,0.04819277108433735,0.009401709401709401,4.0257028112449795,interaction_candidate,0.11096984473098731,0,exploratory_train_oof_groups,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,103,510,103 || 510,103(high) AND 510(high),38,0.030327214684756583,0.2631578947368421,0.12048192771084337,0.023931623931623933,3.9727330374128087,interaction_candidate,0.6015271404423046,0,exploratory_train_oof_groups,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,510,59,510 || 59,510(high) AND 59(high),8,0.006384676775738229,0.25,0.024096385542168676,0.005128205128205128,3.7740963855421685,review,0.23131281611057544,0,exploratory_train_oof_groups,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,64,65,64 || 65,64(high) AND 65(high),62,0.04948124501197127,0.24193548387096775,0.18072289156626506,0.040170940170940174,3.6523513408472597,interaction_candidate,0.8242150077294025,0,exploratory_train_oof_groups,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,103,59,103 || 59,103(high) AND 59(high),10,0.007980845969672785,0.2,0.024096385542168676,0.006837606837606838,3.0192771084337346,interaction_candidate,0.3049661746120945,0,exploratory_train_oof_groups,0.20232788980713348
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,103,65,103 || 65,103(high) AND 65(high),14,0.0111731843575419,0.35714285714285715,0.060240963855421686,0.007692307692307693,5.3915662650602405,interaction_candidate,0.11096984473098731,0,exploratory_train_oof_groups,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,510,65,510 || 65,510(high) AND 65(high),15,0.011971268954509178,0.3333333333333333,0.060240963855421686,0.008547008547008548,5.032128514056224,interaction_candidate,0.08213787921481036,0,exploratory_train_oof_groups,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,59,65,59 || 65,59(high) AND 65(high),3,0.0023942537909018356,0.3333333333333333,0.012048192771084338,0.0017094017094017094,5.032128514056224,review,0.18353629321388312,0,exploratory_train_oof_groups,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,103,510,103 || 510,103(high) AND 510(high),34,0.02713487629688747,0.29411764705882354,0.12048192771084337,0.020512820512820513,4.4401133947554925,interaction_candidate,0.6015271404423046,0,exploratory_train_oof_groups,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,103,59,103 || 59,103(high) AND 59(high),6,0.004788507581803671,0.16666666666666666,0.012048192771084338,0.004273504273504274,2.516064257028112,review,0.3049661746120945,0,exploratory_train_oof_groups,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,510,59,510 || 59,510(high) AND 59(high),6,0.004788507581803671,0.16666666666666666,0.012048192771084338,0.004273504273504274,2.516064257028112,review,0.23131281611057544,0,exploratory_train_oof_groups,0.10516617787900674
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,437,582,437 || 582,437(high) AND 582(high),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.0404688791598756,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,437,59,437 || 59,437(high) AND 59(high),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.04038570335289664,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,582,63,582 || 63,582(high) AND 63(high),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.04097978661038254,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,582,64,582 || 64,582(high) AND 64(high),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.09397182975620988,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,582,65,582 || 65,582(high) AND 65(high),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.06924342833378537,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,582,70,582 || 70,582(high) AND 70(low),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.10543234959499247,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,437,64,437 || 64,437(high) AND 64(high),2,0.0015961691939345571,0.5,0.012048192771084338,0.0008547008547008547,7.548192771084337,review,0.018251567428342955,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,437,65,437 || 65,437(high) AND 65(high),2,0.0015961691939345571,0.5,0.012048192771084338,0.0008547008547008547,7.548192771084337,review,0.015637226011821794,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,59,65,59 || 65,59(high) AND 65(high),2,0.0015961691939345571,0.5,0.012048192771084338,0.0008547008547008547,7.548192771084337,review,0.18353629321388312,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,103,63,103 || 63,103(high) AND 63(high),5,0.0039904229848363925,0.4,0.024096385542168676,0.002564102564102564,6.038554216867469,review,0.143442105204024,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,65,70,65 || 70,65(high) AND 70(low),14,0.0111731843575419,0.35714285714285715,0.060240963855421686,0.007692307692307693,5.3915662650602405,interaction_candidate,0.020063885914133016,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,63,70,63 || 70,63(high) AND 70(low),15,0.011971268954509178,0.3333333333333333,0.060240963855421686,0.008547008547008548,5.032128514056224,interaction_candidate,0.015936779784452664,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,28,38,28 || 38,28(low) AND 38(high),6,0.004788507581803671,0.3333333333333333,0.024096385542168676,0.003418803418803419,5.032128514056224,review,0.15785440755802166,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,38,79,38 || 79,38(high) AND 79(high),3,0.0023942537909018356,0.3333333333333333,0.012048192771084338,0.0017094017094017094,5.032128514056224,review,0.2781655795860251,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,59,63,59 || 63,59(high) AND 63(high),3,0.0023942537909018356,0.3333333333333333,0.012048192771084338,0.0017094017094017094,5.032128514056224,review,0.3130384993648676,0,exploratory_train_oof_groups,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,59,64,59 || 64,59(high) AND 64(high),3,0.0023942537909018356,0.3333333333333333,0.012048192771084338,0.0017094017094017094,5.032128514056224,review,0.29101473003480194,0,exploratory_train_oof_groups,0.07685139318795782
