time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,1739.3732,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,,58.32516357827475,190.5483094102236,0.0,0,1793.0062015726498,1806.4144519658123,1838.3232117843093,1774.5056921473154,0,0.0,-0.760617818062918,5.0,-5.0,0
1,1827.0966,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,87.72340000000008,58.32516357827475,190.5483094102236,0.0,0,1799.82428125812,1806.4144519658123,1847.2776026418605,1765.551301289764,0,0.0,0.0,5.0,-5.0,0
2,1836.9161,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,9.819499999999834,58.32516357827475,190.5483094102236,0.0,0,1807.242645006496,1806.4144519658123,1852.096385882685,1760.7325180489397,0,0.07354121327848595,0.0,5.0,-5.0,0
3,1785.5514,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,51.36469999999986,58.32516357827475,190.5483094102236,0.0,0,1802.904396005197,1806.4144519658123,1854.9298718696043,1757.8990320620203,0,0.0,0.0,5.0,-5.0,0
4,1858.0592,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,72.50779999999986,58.32516357827475,190.5483094102236,0.0,0,1813.9353568041577,1806.4144519658123,1856.6595151358088,1756.1693887958158,0,0.4711079025562753,0.0,5.0,-5.0,0
5,1805.2925,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,52.7666999999999,58.32516357827475,190.5483094102236,0.0,0,1812.2067854433262,1806.4144519658123,1857.7359039313108,1755.0930000003139,0,0.0,0.0,5.0,-5.0,0
6,1732.4919,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,72.80060000000003,58.32516357827475,190.5483094102236,0.0,0,1796.263808354661,1806.4144519658123,1858.4131006937994,1754.4158032378252,0,0.0,-0.8900111264674213,5.0,-5.0,0
7,1789.8011,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,57.30919999999992,58.32516357827475,190.5483094102236,0.0,0,1794.9712666837288,1806.4144519658123,1858.841916272776,1753.9869876588486,0,0.0,-0.7024021825970659,5.0,-5.0,0
8,1784.3389,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,5.462199999999939,58.32516357827475,190.5483094102236,0.0,0,1792.8447933469831,1806.4144519658123,1859.1145271260586,1753.714376805566,0,0.0,-0.6175023386303724,5.0,-5.0,0
9,1740.6472,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,43.691699999999855,58.32516357827475,190.5483094102236,0.0,0,1782.4052746775865,1806.4144519658123,1859.2882604456988,1753.5406434859258,0,0.0,-1.3541643525709077,5.0,-5.0,0
10,1830.1596,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,89.51239999999984,58.32516357827475,190.5483094102236,0.0,0,1791.9561397420694,1806.4144519658123,1859.3991508135161,1753.4297531181085,0,0.0,-0.40766975668085426,5.0,-5.0,0
11,1830.5375,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,0.37789999999995416,58.32516357827475,190.5483094102236,0.0,0,1799.6724117936556,1806.4144519658123,1859.4699990162662,1753.3589049153584,0,0.0,0.0,5.0,-5.0,0
12,1762.2851,1806.4144519658123,1965.9582510582973,1646.8706528733273,0,0,0,68.25239999999985,58.32516357827475,190.5483094102236,0.0,0,1792.1949494349246,1806.4144519658123,1859.5152922582333,1753.3136116733913,0,0.0,-0.32979129649967487,5.0,-5.0,0
