time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,5.2204,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,,1.1648840255591055,3.805676111501598,0.0,0,5.834795141146279,5.988393926432849,6.599909075425914,5.376878777439784,0,0.0,-0.25353220049980385,5.0,-5.0,0
1,5.9816,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,0.7612000000000005,1.1648840255591055,3.805676111501598,0.0,0,5.864156112917024,5.988393926432849,6.77151542084782,5.205272432017878,0,0.0,0.0,5.0,-5.0,0
2,5.2156,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,0.766,1.1648840255591055,3.805676111501598,0.0,0,5.734444890333619,5.988393926432849,6.863864950200878,5.1129229026648195,0,0.0,-0.258241813997919,5.0,-5.0,0
3,7.3566,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,2.141,1.1648840255591055,3.805676111501598,0.0,0,6.058875912266896,5.988393926432849,6.91816726766219,5.058620585203508,0,0.8424420400574586,0.0,5.0,-5.0,0
4,5.0504,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,2.3062000000000005,1.1648840255591055,3.805676111501598,0.0,0,5.857180729813518,5.988393926432849,6.95131500093839,5.025472851927308,0,0.0,-0.4203310118914031,5.0,-5.0,0
5,6.2102,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,1.1598000000000006,1.1648840255591055,3.805676111501598,0.0,0,5.927784583850815,5.988393926432849,6.971943444613418,5.00484440825228,0,0.0,0.0,5.0,-5.0,0
6,4.7162,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,1.4940000000000007,1.1648840255591055,3.805676111501598,0.0,0,5.685467667080652,5.988393926432849,6.98492157605652,4.991866276809178,0,0.0,-0.748237851697712,5.0,-5.0,0
7,7.6472,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,2.931,1.1648840255591055,3.805676111501598,0.0,0,6.077814133664522,5.988393926432849,6.993139608476457,4.983648244389241,0,1.1275698905892158,0.0,5.0,-5.0,0
8,7.3597,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,0.28749999999999964,1.1648840255591055,3.805676111501598,0.0,0,6.3341913069316185,5.988393926432849,6.998364056794429,4.978423796071269,0,1.973053556030874,0.0,5.0,-5.0,0
9,4.9162,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,2.4435000000000002,1.1648840255591055,3.805676111501598,0.0,0,6.050593045545296,5.988393926432849,7.001693567482063,4.975094285383635,0,0.42104960008798487,-0.5520039559428891,5.0,-5.0,0
10,8.1537,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,3.2375000000000007,1.1648840255591055,3.805676111501598,0.0,0,6.471214436436237,5.988393926432849,7.0038187249680774,4.9729691278976205,0,2.04558183167629,0.0,5.0,-5.0,0
11,7.8772,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,0.2765000000000004,1.1648840255591055,3.805676111501598,0.0,0,6.752411549148991,5.988393926432849,7.0051764947312085,4.971611358134489,0,3.398820702383552,0.0,5.0,-5.0,0
12,6.9544,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,0.9228000000000005,1.1648840255591055,3.805676111501598,0.0,0,6.792809239319193,5.988393926432849,7.006044516671498,4.9707433361942,0,3.8466363780780615,0.0,5.0,-5.0,0
13,3.7815,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,3.1729,1.1648840255591055,3.805676111501598,0.0,0,6.190547391455354,5.988393926432849,7.006599662366592,4.970188190499106,0,1.1812994145701854,-1.665336963507876,5.0,-5.0,0
14,6.296,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,2.5145000000000004,1.1648840255591055,3.805676111501598,0.0,0,6.211637913164283,5.988393926432849,7.006954796822327,4.969833056043371,0,0.983113105439819,-0.8635232726382425,5.0,-5.0,0
15,6.6434,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,0.3473999999999995,1.1648840255591055,3.805676111501598,0.0,0,6.2979903305314275,5.988393926432849,7.007182017906584,4.969605834959114,0,1.1257850732355792,0.0,5.0,-5.0,0
16,5.1178,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,1.5255999999999998,1.1648840255591055,3.805676111501598,0.0,0,6.061952264425142,5.988393926432849,7.007327412808861,4.969460440056837,0,0.0,-0.35420018902202766,5.0,-5.0,0
17,5.4053,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,0.28750000000000053,1.1648840255591055,3.805676111501598,0.0,0,5.930621811540114,5.988393926432849,7.007420454659357,4.969367398206341,0,0.0,-0.4263141528964971,5.0,-5.0,0
18,5.2238,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,0.18150000000000066,1.1648840255591055,3.805676111501598,0.0,0,5.789257449232092,5.988393926432849,7.007479996985679,4.969307855880019,0,0.0,-0.6765103771684688,5.0,-5.0,0
19,5.3304,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,0.10660000000000025,1.1648840255591055,3.805676111501598,0.0,0,5.6974859593856735,5.988393926432849,7.007518102248872,4.969269750616826,0,0.0,-0.8221139350031197,5.0,-5.0,0
20,8.3294,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,2.9989999999999997,1.1648840255591055,3.805676111501598,0.0,0,6.22386876750854,5.988393926432849,7.007542488869617,4.969245363996081,0,1.796923709008916,0.0,5.0,-5.0,0
21,5.3254,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,3.0039999999999996,1.1648840255591055,3.805676111501598,0.0,0,6.044175014006832,5.988393926432849,7.007558096000659,4.9692297568650385,0,0.6464143037803947,-0.1505094052285214,5.0,-5.0,0
22,6.3078,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,0.9824000000000002,1.1648840255591055,3.805676111501598,0.0,0,6.0969000112054665,5.988393926432849,7.0075680844391,4.969219768426598,0,0.4598057944995628,0.0,5.0,-5.0,0
23,6.1564,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,0.15140000000000065,1.1648840255591055,3.805676111501598,0.0,0,6.108800008964374,5.988393926432849,7.007574476988329,4.969213375877369,0,0.12464822613232951,0.0,5.0,-5.0,0
24,9.0982,5.988393926432849,9.045969671398172,2.930818181467525,1,0,1,2.9418000000000006,1.1648840255591055,3.805676111501598,0.0,0,6.706680007171499,5.988393926432849,7.007578568198793,4.9692092846669045,0,2.675895030422785,0.0,5.0,-5.0,0
25,6.1033,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,2.9949000000000003,1.1648840255591055,3.805676111501598,0.0,0,6.5860040057372,5.988393926432849,7.007581186564871,4.969206666300827,0,2.288637362732646,0.0,5.0,-5.0,0
26,6.6857,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,0.5823999999999998,1.1648840255591055,3.805676111501598,0.0,0,6.60594320458976,5.988393926432849,7.0075828623156315,4.969204990550066,0,2.4728127994805513,0.0,5.0,-5.0,0
27,5.5321,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,1.1536,1.1648840255591055,3.805676111501598,0.0,0,6.391174563671808,5.988393926432849,7.007583934794672,4.969203918071026,0,1.525111125514639,0.0,5.0,-5.0,0
28,7.0671,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,1.5350000000000001,1.1648840255591055,3.805676111501598,0.0,0,6.526359650937447,5.988393926432849,7.007584621180666,4.969203231685032,0,2.0835046014669913,0.0,5.0,-5.0,0
29,5.5404,5.988393926432849,9.045969671398172,2.930818181467525,0,0,0,1.5267,1.1648840255591055,3.805676111501598,0.0,0,6.329167720749958,5.988393926432849,7.007585060467458,4.96920279239824,0,1.1439466341749043,0.0,5.0,-5.0,0
