time_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PCA_T2,PCA_T2_CL,PCA_T2_UCL,PCA_T2_beyond_UCL
0,0.7156895100143373,-0.3935030300127674,1.1077989281582914,-1.8467542310713028,0.3331360807668193,-0.531797802478502,-0.3405642775161999,-1.2056974861504426,7.2464242910035015,7.993162393162399,62.77785917885279,0
1,0.4027050648530648,-0.2998328996419078,0.7091903666610813,-0.07597360266506183,-0.19561682853897466,-0.5439646898921342,-0.8984641348607467,0.5134335999463119,2.198923719426767,7.993162393162399,62.77785917885279,0
2,-0.43364617314767523,0.06300757091117062,0.3556741437724625,-0.5366937532277355,-0.1273534376003804,-0.9391446879176746,2.383352651154721,0.5668300876314999,8.013122171085016,7.993162393162399,62.77785917885279,0
3,0.4865497860851053,1.7541697331371504,-0.12825346262026965,-0.45056966394742026,0.21101961046956294,-0.11142915387522628,-0.900664602834526,0.01498996739819245,3.382651870207057,7.993162393162399,62.77785917885279,0
4,-0.6230115057275366,-1.807647651157261,-0.37361421533705286,0.4419187091329735,-1.2764931252341618,0.09198406829143234,-0.0618614293037919,0.20752293152058482,4.496322315906801,7.993162393162399,62.77785917885279,0
5,-0.5619294840819723,-0.716057284912896,-0.7017293953294588,1.355389395280909,0.4271248009825157,0.9683373940610487,-0.7091671024719658,0.31558459560717894,4.56360076925539,7.993162393162399,62.77785917885279,0
6,0.7999154949720936,0.7821291626563205,0.6048630534856312,-0.9600926724966955,0.24339596421115903,0.965357793351327,2.1405108392278023,1.3118008035278896,10.272261473108818,7.993162393162399,62.77785917885279,0
7,1.1312700205249469,1.8869614554521903,-0.5225070143599146,-0.5894873520064965,1.098576222346216,1.7176841601966721,0.9100312193368064,0.4836273604605313,9.20288930864195,7.993162393162399,62.77785917885279,0
8,0.8579779932254216,0.4780274122697083,-0.9602830769832292,0.14682255449945864,0.2931827085426125,-0.10157707187692862,-0.8678123760437899,0.3227919868851034,2.4661174292620025,7.993162393162399,62.77785917885279,0
9,-0.0018453726550093279,-1.1846080076312253,1.2647123086454393,-0.08819654193967673,-0.543153018132617,-0.7269311268596802,0.371273883219222,-0.0718666671344896,3.4897500583631142,7.993162393162399,62.77785917885279,0
10,1.407954961252289,1.56674794028608,-1.4634736913799793,-0.6500740845201166,0.7742145755964801,-0.32981907086324697,-0.4607065210185001,0.8442159419483599,7.007517364930841,7.993162393162399,62.77785917885279,0
11,0.21646187394386657,1.1119003010189419,-1.8286711188230726,0.09145512074378397,0.07474096226493958,0.8980952293247478,-1.2348387230180273,-0.37851729593193034,6.724291490301113,7.993162393162399,62.77785917885279,0
12,0.3427781036505524,0.37294395197157687,0.8637459731826432,0.021245274144954432,0.9888590235385132,-1.7997819670048572,-1.3409004037153558,0.36237007125757315,7.365638714480776,7.993162393162399,62.77785917885279,0
13,-1.1459983596234347,-3.184373987999574,0.9665600275313271,-2.5927796343008316,-1.302235252871278,0.6833312808690516,-0.7107518178986021,0.4608267384192743,17.954930368741888,7.993162393162399,62.77785917885279,0
14,0.23803831577473877,0.022570457677632643,0.014984400919725666,-0.25191998895209133,0.23421794286161451,-0.3750618482897151,-0.05247807466469563,0.0602224528007499,0.29989121859873497,7.993162393162399,62.77785917885279,0
15,0.2719076242517121,2.2574441260254474,-1.2699018861363445,-0.0492983006201702,-0.577307292960303,1.0920440849210094,-1.5019784703322479,0.49116712013820063,9.422328484534502,7.993162393162399,62.77785917885279,0
16,0.8114582299594556,0.3235027304473797,-0.9968530246815369,0.8553339292677209,-0.8789198202830891,0.10816587753768163,0.4441480752154804,-0.7471375797413918,3.7959686597073956,7.993162393162399,62.77785917885279,0
17,0.21067603305823393,-0.3881431515574491,-0.28354738474964797,-1.4274860569845151,0.2828481955960207,-1.1674511586578535,-0.15582804983750154,-0.8448338867881152,4.629649413561758,7.993162393162399,62.77785917885279,0
18,0.19843805926803343,-0.1697484271910044,-1.2423816057221222,0.14790077428227677,-0.8294066652332177,0.2670298491327734,-0.5804972137163606,-0.9336458342643159,3.8288926811904362,7.993162393162399,62.77785917885279,0
19,-0.6820654462687703,-1.499811994948827,0.528460938338743,-1.1765720307283194,0.4150947993868837,0.23438095179316468,0.6955613621938381,-0.8560096420800061,5.101530297298082,7.993162393162399,62.77785917885279,0
20,0.6236753110248173,1.0922108674368367,-0.6904435575841894,0.07259648434812714,0.6503967161434193,-0.7038881535460046,-1.804606984881147,-0.18760864851613254,5.993952833983587,7.993162393162399,62.77785917885279,0
21,-0.048619821013889314,1.479496080041074,1.697664941592203,-0.4046907475294943,-0.3427837142753541,-0.5980114418367223,1.2217099166679604,2.022635276953199,11.992831981877956,7.993162393162399,62.77785917885279,0
22,0.4457110732063849,-0.036343750328239825,0.6207255764669077,0.3074396437155656,0.38554598518673927,-1.7654221872142821,0.22602380556057822,-1.175275722131039,5.874463887315856,7.993162393162399,62.77785917885279,0
23,-0.008234263430297971,-0.15506855532029673,0.5447343260892157,-0.5910193674228922,-0.18711698346621536,-0.3547380704376353,-0.4665439809166454,-0.03372405417293883,1.0323884813805941,7.993162393162399,62.77785917885279,0
24,1.6445429350354117,1.7674111099007817,-0.39514632075109585,0.615797276330311,0.7275998297998775,-0.28894198949403976,-1.185116911673493,0.06129932061416049,6.155859553173267,7.993162393162399,62.77785917885279,0
25,0.37760101482930924,0.09969247109220472,1.3267118500004536,-0.8486203200069589,0.35096724151997016,-0.6478819264881184,-1.521721076959893,-0.1543437355067077,5.524098020871265,7.993162393162399,62.77785917885279,0
26,0.07125741609907314,-0.9869392447127677,0.5038731975053727,2.013474844684704,0.6037512326893151,-1.0421232510252316,0.22800589637683455,-0.5419760214422656,6.722246352033395,7.993162393162399,62.77785917885279,0
27,-0.08529777005923359,-0.4327652703318706,-1.2980414567783851,-0.8412771460276492,0.021178635986794904,-0.33228137186247425,-0.20177300779864343,-0.4694917613055302,2.847734899233657,7.993162393162399,62.77785917885279,0
28,0.5161426519668411,0.20860900619939302,0.5377120851773254,0.5387403236593181,0.40536636085786804,-1.4286273533470706,-1.1891474001614755,0.15074002104022466,4.573221157054947,7.993162393162399,62.77785917885279,0
