time_index,feature_a,feature_b,pair_z_distance,pair_z_distance_CL,pair_z_distance_UCL,pair_z_distance_alarm,T2,T2_CL,T2_UCL,T2_LCL,T2_beyond_UCL
0,0.0149,86.6582,0.9171017537584185,0.9109395868385716,4.155213465660537,0,0.7343714902620312,1.997951879711189,24.970553431446106,0.0,0
1,0.0394,86.6174,0.6306243538298644,0.9109395868385716,4.155213465660537,0,0.33101087874652096,1.997951879711189,24.970553431446106,0.0,0
2,0.0908,87.1218,0.8805981426489614,0.9109395868385716,4.155213465660537,0,0.6471232984650489,1.997951879711189,24.970553431446106,0.0,0
3,0.0845,86.955,0.5173589700988179,0.9109395868385716,4.155213465660537,0,0.22365524412522433,1.997951879711189,24.970553431446106,0.0,0
4,0.0599,87.0578,0.5521228619114201,0.9109395868385716,4.155213465660537,0,0.32447864765529355,1.997951879711189,24.970553431446106,0.0,0
5,0.0743,88.3548,3.647512338631506,0.9109395868385716,4.155213465660537,0,13.546561841393114,1.997951879711189,24.970553431446106,0.0,0
6,0.035,86.5265,0.8525175398033372,0.9109395868385716,4.155213465660537,0,0.6136092588002733,1.997951879711189,24.970553431446106,0.0,0
7,0.0502,87.0027,0.4636970859969619,0.9109395868385716,4.155213465660537,0,0.2612747089669759,1.997951879711189,24.970553431446106,0.0,0
8,0.0318,86.8889,0.5447290442973554,0.9109395868385716,4.155213465660537,0,0.34499512203303434,1.997951879711189,24.970553431446106,0.0,0
9,0.0339,86.374,1.1812949122352008,0.9109395868385716,4.155213465660537,0,1.229279191188319,1.997951879711189,24.970553431446106,0.0,0
10,0.0317,86.4182,1.1043809757731977,0.9109395868385716,4.155213465660537,0,1.0510497101470204,1.997951879711189,24.970553431446106,0.0,0
11,0.0866,87.2014,1.0023011844481915,0.9109395868385716,4.155213465660537,0,0.8722759232191819,1.997951879711189,24.970553431446106,0.0,0
12,0.0558,86.4285,0.9515775192253674,0.9109395868385716,4.155213465660537,0,0.907688512630198,1.997951879711189,24.970553431446106,0.0,0
13,0.0472,88.1608,3.1877728232423084,0.9109395868385716,4.155213465660537,0,10.983776119376422,1.997951879711189,24.970553431446106,0.0,0
14,0.0482,86.5265,0.7499406991438963,0.9109395868385716,4.155213465660537,0,0.5157810224624958,1.997951879711189,24.970553431446106,0.0,0
15,0.1084,86.9473,0.8909744733539238,0.9109395868385716,4.155213465660537,0,0.7232053962778761,1.997951879711189,24.970553431446106,0.0,0
16,0.0275,87.0785,0.8495844207085556,0.9109395868385716,4.155213465660537,0,0.914489789321226,1.997951879711189,24.970553431446106,0.0,0
17,0.0404,86.4814,0.9004937271581406,0.9109395868385716,4.155213465660537,0,0.7144314026044136,1.997951879711189,24.970553431446106,0.0,0
18,0.0486,86.7995,0.2328422711403184,0.9109395868385716,4.155213465660537,0,0.05045602211006568,1.997951879711189,24.970553431446106,0.0,0
19,0.0623,86.4852,0.8120121266168175,0.9109395868385716,4.155213465660537,0,0.6973401207478188,1.997951879711189,24.970553431446106,0.0,0
20,0.0632,87.1218,0.7050012972397598,0.9109395868385716,4.155213465660537,0,0.5088217468388381,1.997951879711189,24.970553431446106,0.0,0
21,0.1065,86.8486,0.8108221845565919,0.9109395868385716,4.155213465660537,0,0.6686876745498126,1.997951879711189,24.970553431446106,0.0,0
22,0.0409999999999999,86.5358,0.7792373067334787,0.9109395868385716,4.155213465660537,0,0.5257143816032962,1.997951879711189,24.970553431446106,0.0,0
23,0.0655,86.81,0.08647296576695743,0.9109395868385716,4.155213465660537,0,0.009135458345504943,1.997951879711189,24.970553431446106,0.0,0
24,0.0272,86.4051,1.171356050573532,0.9109395868385716,4.155213465660537,0,1.1677780109115619,1.997951879711189,24.970553431446106,0.0,0
25,0.0495,86.2809,1.3147727884604714,0.9109395868385716,4.155213465660537,0,1.6898818685059527,1.997951879711189,24.970553431446106,0.0,0
26,0.0369,86.3899,1.1252445187790172,0.9109395868385716,4.155213465660537,0,1.1266553216363857,1.997951879711189,24.970553431446106,0.0,0
27,,86.4005,1.0219020662898366,0.9109395868385716,4.155213465660537,0,1.0341566499204295,1.997951879711189,24.970553431446106,0.0,0
28,0.0459,87.2937,1.1461686988973596,0.9109395868385716,4.155213465660537,0,1.5085203142359158,1.997951879711189,24.970553431446106,0.0,0
29,0.0219,86.5808,0.9120524606201718,0.9109395868385716,4.155213465660537,0,0.6898427970152357,1.997951879711189,24.970553431446106,0.0,0
30,0.0868,87.03200000000001,0.670581382767746,0.9109395868385716,4.155213465660537,0,0.371558026391301,1.997951879711189,24.970553431446106,0.0,0
31,0.0455,86.9601,0.42405992003026766,0.9109395868385716,4.155213465660537,0,0.2274916201984466,1.997951879711189,24.970553431446106,0.0,0
32,0.0258,86.8535,0.63423146493437,0.9109395868385716,4.155213465660537,0,0.4389814943472182,1.997951879711189,24.970553431446106,0.0,0
