time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,3.884,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,,1.0280257234726689,3.358560038585209,0.0,0,3.916844750430293,3.9250559380378656,4.473227514008404,3.376884362067327,0,0.0,0.0,5.0,-5.0,0
1,4.44,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,0.5560000000000005,1.0280257234726689,3.358560038585209,0.0,0,4.021475800344234,3.9250559380378656,4.62705807891161,3.223053797164122,0,0.06363089718808446,0.0,5.0,-5.0,0
2,5.902,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,1.4619999999999997,1.0280257234726689,3.358560038585209,0.0,0,4.397580640275388,3.9250559380378656,4.709841616047135,3.140270260028596,0,1.7274906979761337,0.0,5.0,-5.0,0
3,2.398,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,3.504,1.0280257234726689,3.358560038585209,0.0,1,3.9976645122203105,3.9250559380378656,4.758519047817443,3.091592828258288,0,0.0,-1.1714357383462035,5.0,-5.0,0
4,3.51,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,1.1119999999999997,1.0280257234726689,3.358560038585209,0.0,0,3.9001316097762486,3.9250559380378656,4.788233185267325,3.0618786908084057,0,0.0,-1.1257343078803956,5.0,-5.0,0
5,2.647,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,0.863,1.0280257234726689,3.358560038585209,0.0,0,3.649505287820999,3.9250559380378656,4.806724839149947,3.043387036925784,0,0.0,-2.024627640620313,5.0,-5.0,0
6,3.175,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,0.528,1.0280257234726689,3.358560038585209,0.0,0,3.5546042302567997,3.9250559380378656,4.818358635594782,3.0317532404809495,0,0.0,-2.3455997277372607,5.0,-5.0,0
7,3.283,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,0.1080000000000001,1.0280257234726689,3.358560038585209,0.0,0,3.50028338420544,3.9250559380378656,4.825725406132571,3.0243864699431597,0,0.0,-2.5483606509767824,5.0,-5.0,0
8,4.013999999999999,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,0.7309999999999994,1.0280257234726689,3.358560038585209,0.0,0,3.6030267073643523,3.9250559380378656,4.8304086818825756,3.019703194193156,0,0.0,-1.9510071224163221,5.0,-5.0,0
9,2.575,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,1.4389999999999992,1.0280257234726689,3.358560038585209,0.0,0,3.397421365891482,3.9250559380378656,4.833393306423531,3.0167185696522,0,0.0,-2.928707897741189,5.0,-5.0,0
10,4.029,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,1.4539999999999997,1.0280257234726689,3.358560038585209,0.0,0,3.5237370927131857,3.9250559380378656,4.835298330248717,3.014813545827014,0,0.0,-2.3149361519755303,5.0,-5.0,0
11,3.179,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,0.8500000000000001,1.0280257234726689,3.358560038585209,0.0,0,3.454789674170549,3.9250559380378656,4.836515455927593,3.013596420148138,0,0.0,-2.6315300478377583,5.0,-5.0,0
12,4.04,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,0.8610000000000002,1.0280257234726689,3.358560038585209,0.0,0,3.5718317393364396,3.9250559380378656,4.837293564132711,3.01281831194302,0,0.0,-2.005718276121621,5.0,-5.0,0
13,3.428,3.9250559380378656,6.665913817890559,1.1841980581851725,0,0,0,0.6120000000000001,1.0280257234726689,3.358560038585209,0.0,0,3.5430653914691517,3.9250559380378656,4.837791205264045,3.0123206708116856,0,0.0,-2.0497697663775623,5.0,-5.0,0
