time_index,PCA_SPE,PCA_SPE_CL,PCA_SPE_UCL,PCA_SPE_beyond_UCL
0,0.36451609470321805,0.661904624785413,14.313870464555054,0
1,0.05664292592144815,0.661904624785413,14.313870464555054,0
2,0.09625069931266064,0.661904624785413,14.313870464555054,0
3,0.002328201970499702,0.661904624785413,14.313870464555054,0
4,0.9717199646515666,0.661904624785413,14.313870464555054,0
5,2.1206334834119103,0.661904624785413,14.313870464555054,0
6,0.06780887348062581,0.661904624785413,14.313870464555054,0
7,0.11741815667671046,0.661904624785413,14.313870464555054,0
8,0.2724244910173444,0.661904624785413,14.313870464555054,0
9,2.5309430072716426,0.661904624785413,14.313870464555054,0
10,0.20762792541115987,0.661904624785413,14.313870464555054,0
11,0.06414438814533174,0.661904624785413,14.313870464555054,0
12,0.1679903931561398,0.661904624785413,14.313870464555054,0
13,0.17359969090318336,0.661904624785413,14.313870464555054,0
14,0.31933574298108847,0.661904624785413,14.313870464555054,0
15,0.014343879929868616,0.661904624785413,14.313870464555054,0
16,0.03366527743715786,0.661904624785413,14.313870464555054,0
17,0.49562619419775755,0.661904624785413,14.313870464555054,0
18,0.22240763449786732,0.661904624785413,14.313870464555054,0
19,0.24085535202730154,0.661904624785413,14.313870464555054,0
20,0.9756785195479222,0.661904624785413,14.313870464555054,0
21,0.211414858038351,0.661904624785413,14.313870464555054,0
22,0.08881817834314727,0.661904624785413,14.313870464555054,0
23,0.13595847697211533,0.661904624785413,14.313870464555054,0
24,0.2629767001078651,0.661904624785413,14.313870464555054,0
25,0.30570183122526745,0.661904624785413,14.313870464555054,0
26,0.03104390973983453,0.661904624785413,14.313870464555054,0
27,0.5957184559048454,0.661904624785413,14.313870464555054,0
28,0.11796392022007342,0.661904624785413,14.313870464555054,0
29,0.14824226931403253,0.661904624785413,14.313870464555054,0
30,2.109007966272612,0.661904624785413,14.313870464555054,0
31,0.08088316728277216,0.661904624785413,14.313870464555054,0
32,0.0403853186184563,0.661904624785413,14.313870464555054,0
33,0.0743118877423238,0.661904624785413,14.313870464555054,0
34,0.09571133673327052,0.661904624785413,14.313870464555054,0
35,0.34541412083637274,0.661904624785413,14.313870464555054,0
36,0.10739419581910786,0.661904624785413,14.313870464555054,0
37,0.6102096527587767,0.661904624785413,14.313870464555054,0
38,0.16005572315780373,0.661904624785413,14.313870464555054,0
39,0.41294991204901854,0.661904624785413,14.313870464555054,0
40,0.05289064717958669,0.661904624785413,14.313870464555054,0
41,0.0024869236113350865,0.661904624785413,14.313870464555054,0
42,0.0906546365006716,0.661904624785413,14.313870464555054,0
43,0.41015407422494876,0.661904624785413,14.313870464555054,0
44,0.09359287764319013,0.661904624785413,14.313870464555054,0
45,0.005083600103343045,0.661904624785413,14.313870464555054,0
46,0.1564526950776588,0.661904624785413,14.313870464555054,0
47,0.07953611360363429,0.661904624785413,14.313870464555054,0
48,1.0111521886772228,0.661904624785413,14.313870464555054,0
49,0.24436443740561864,0.661904624785413,14.313870464555054,0
50,0.2672777200609591,0.661904624785413,14.313870464555054,0
51,0.15944886090035193,0.661904624785413,14.313870464555054,0
52,0.9026980795629276,0.661904624785413,14.313870464555054,0
53,0.03137807689064626,0.661904624785413,14.313870464555054,0
54,0.3396946384642324,0.661904624785413,14.313870464555054,0
55,0.11742725123671414,0.661904624785413,14.313870464555054,0
56,0.04556399530916404,0.661904624785413,14.313870464555054,0
57,0.08645957150323537,0.661904624785413,14.313870464555054,0
58,0.08182929114002262,0.661904624785413,14.313870464555054,0
59,0.16933985106622956,0.661904624785413,14.313870464555054,0
60,1.8932354841770693,0.661904624785413,14.313870464555054,0
61,1.0210771808548835,0.661904624785413,14.313870464555054,0
62,0.30180185108141716,0.661904624785413,14.313870464555054,0
63,1.883120124966384,0.661904624785413,14.313870464555054,0
64,0.18998997297163714,0.661904624785413,14.313870464555054,0
65,0.4546381494820628,0.661904624785413,14.313870464555054,0
66,0.09273146031099629,0.661904624785413,14.313870464555054,0
