time_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PCA_T2,PCA_T2_CL,PCA_T2_UCL,PCA_T2_beyond_UCL
0,-0.19098027363273673,0.7445362105919314,-1.6853729308532435,1.015565317403929,-0.9335606679641487,0.9023139448051462,0.520328821572645,-0.41968911306959605,6.04889840640365,7.993162393162396,35.75885723458614,0
1,0.6504462798721317,-0.6505452088691743,1.9540106352498021,-0.6406675146696523,-1.1779720822278599,-1.3656862943618082,0.5544772974299325,0.5959915131935379,8.399485650119058,7.993162393162396,35.75885723458614,0
2,3.6705602687653776,-0.4768306388683633,-0.12273453933283134,-0.8156556901038204,-0.16830223035169106,0.6693904266179077,-0.24674730655599672,-0.914643058760695,9.053940912954163,7.993162393162396,35.75885723458614,0
3,-1.9283742385159557,1.9922232196035043,0.7481995861113087,1.559015603701938,-0.6560626729471853,0.15378504356372327,0.19550709444471,-0.30878265859681914,7.688620541227417,7.993162393162396,35.75885723458614,0
4,-1.5299620983056472,-0.371106790205944,-0.030112826823662016,0.14200965477826405,-1.4082052950055248,1.1137742748060755,-0.9165116707501431,-0.7243023196136603,6.4007362262205625,7.993162393162396,35.75885723458614,0
5,-1.931766713481684,-0.17833510382330647,-1.2575288266700315,-0.6250785101314418,0.542392669622492,-0.8118345507316774,1.7620841988474842,-0.3993137608047719,8.386947677629486,7.993162393162396,35.75885723458614,0
6,-1.6271855290957258,0.6744334863601547,0.07320465886121771,0.0572838037758841,0.6205180344610398,-0.32539044034354336,-0.49473001299130276,1.1243417191185179,4.2252102911474845,7.993162393162396,35.75885723458614,0
7,-0.08051422690663351,1.3249108877270568,0.6523977051544546,0.04133859718751862,-0.2744613418640371,-0.6738093002931634,1.086216899417215,-1.2773611903323545,5.851589737203854,7.993162393162396,35.75885723458614,0
8,-0.21869948396913014,0.08474293537746524,2.7475343680846547,2.380275312904603,0.7441653218822212,0.4870484641663481,1.2184539279851474,-0.12541600415866244,14.040487330627709,7.993162393162396,35.75885723458614,0
9,-1.4633345255568304,-0.3700222202217639,-0.34678532495139947,-0.41573525371125936,-0.5332623923135246,0.5150127996199373,-1.0993857462774603,-0.40209913000106934,3.6137805768801776,7.993162393162396,35.75885723458614,0
10,0.39140051766778405,-0.27750052168937406,-0.9728199266883408,-0.6851086403655552,2.875192910950353,-0.4559190641746001,-0.5848166244144702,1.2264685456705555,12.673568534168878,7.993162393162396,35.75885723458614,0
11,-0.23256910254494015,1.757614952538915,1.0028222396264308,-0.9122073590424605,2.750508608552369,-0.6654783171723843,-1.0218785717556678,-0.8637685151412386,14.213242303957262,7.993162393162396,35.75885723458614,0
12,0.45198945837108195,0.3760830042220523,1.4376196791577915,1.292224703567122,-0.7935458945750478,-0.7411860018859823,1.332278630776937,0.18537883647272868,6.81133763011141,7.993162393162396,35.75885723458614,0
13,-2.204172990004467,-2.5464312783031255,-0.3772556384607963,-1.778241859179115,-0.25285606155468576,-1.447108434672067,0.6227521041367378,0.14319046061591686,12.407036339848275,7.993162393162396,35.75885723458614,0
14,-0.2737927053556056,-0.5487706722347632,-0.5701611287915455,0.2301804497954536,0.9886390596847173,-1.0214062466870564,0.8370324147210843,0.36798493195554244,3.7319465731349766,7.993162393162396,35.75885723458614,0
15,-0.3367064985291805,1.5359343739294484,2.05359354127578,0.94820129264925,1.4065165198271887,-0.2662147914640932,0.3610817148731175,-1.2472320773951215,10.450873180742512,7.993162393162396,35.75885723458614,0
16,-0.4671336706179797,2.353990075627804,0.38299524116384054,-0.7062931689605981,-1.0201182735864331,0.6418632944613636,0.869222895649117,-0.9462416877916484,8.002808674603841,7.993162393162396,35.75885723458614,0
17,1.8564106009956107,0.7672379877485792,-0.19551743350880668,0.47793217239029084,0.5294705709942037,0.6490125444029764,-0.5661480768501103,0.5003986051113787,3.7736937441876144,7.993162393162396,35.75885723458614,0
18,0.3257888034863983,0.8580107568694512,1.4963207098230205,0.02063408697013907,-0.4377129772934566,1.1624038439778952,0.09327757414488733,-0.030542136214519434,4.097050429555585,7.993162393162396,35.75885723458614,0
19,-2.0591406963195698,1.0246760343536891,1.3115406513009424,-0.3805264309713526,0.8040125601438618,1.0735152672032,0.5936022956550074,0.35893236446312454,6.822693674823111,7.993162393162396,35.75885723458614,0
20,-0.6216676713462541,0.9729818538725128,-0.29844850633986064,0.022409819259974696,0.7510378530793833,-0.9495751779640219,-1.2796444542184229,-0.9936323261165393,5.82026442656983,7.993162393162396,35.75885723458614,0
21,-0.40043721590037396,0.8243980133284947,0.6895092145049051,-1.6343103523886484,-0.007543162633015781,0.23163282366352053,1.0935864445961805,-0.9771526972931665,6.198556691838888,7.993162393162396,35.75885723458614,0
22,-1.5480003400667735,1.7910628177237906,-2.583202298486959,-0.9979625302474882,-2.3688639515350256,-0.09862382258287508,-0.04623392177063345,0.731975944581954,16.251895813728705,7.993162393162396,35.75885723458614,0
23,-1.4837505804165159,0.18879038522644537,-0.39302430029469143,-1.0485611854123018,0.9059611277956402,-0.1610580927889935,-0.6791885019081799,0.6308771737780446,4.203257651965909,7.993162393162396,35.75885723458614,0
24,-0.0035767170614140627,0.6811612598035635,-0.9596393645420959,1.0745929016650098,0.004118144600818583,-1.2288446745732953,0.20556834926829554,-0.5211668435240124,4.237542365414361,7.993162393162396,35.75885723458614,0
25,0.9601123567903823,0.3988824212447482,1.1227676435366156,1.1471759884327064,-0.8179967155099518,-0.39845965870733685,0.27685211659947717,-0.4133748832352277,3.9927240025807325,7.993162393162396,35.75885723458614,0
26,-1.1094831211383842,-0.7332199812997638,-0.28246180616943756,1.0338223301219682,0.9518972226667489,1.6490129007173697,3.9182139068839046,0.2773957758547153,24.03258419047666,7.993162393162396,35.75885723458614,0
27,-0.5801309507546293,-0.4900247166003858,-0.5290627079575075,-0.653517286182307,0.8266378406948199,-0.37519860942458416,-1.9792943212865897,0.8012672608677761,7.328863771234456,7.993162393162396,35.75885723458614,0
28,0.16241129952413458,-0.3750190456142237,-0.40580928654379506,-0.4969286014464607,-0.30775830029707635,-0.1876683487831091,-0.49935051441428385,0.6188583251904822,1.4546358932945418,7.993162393162396,35.75885723458614,0
29,-0.8276482221126416,-0.12684630522946216,-1.7472761957637342,-0.36333129316622187,-1.1238727185583055,-1.203812372306814,-1.3432605710656624,1.4009860065258641,10.891115381184875,7.993162393162396,35.75885723458614,0
30,-1.3816402975668867,0.9936543637599922,-3.468845165046251,0.09393543356185532,-1.2112851141034786,0.4580857048812638,0.8459548156761735,-0.6351075983887375,14.733406666570268,7.993162393162396,35.75885723458614,0
31,0.06314091951288794,-1.3682881453802234,-0.5078258948486243,-0.19400641356956766,-0.2401746190849248,0.24568773479422337,1.0058120133802229,1.3065601638987931,5.278033908831205,7.993162393162396,35.75885723458614,0
32,0.990633211441041,0.36644550340123117,0.47913632923370153,0.18890050752157156,0.1385993592801672,0.644874921259196,0.016843124765365695,-0.04230368825430857,1.265423889241033,7.993162393162396,35.75885723458614,0
33,0.8943645602709105,0.25064814900541343,-0.5822587045863847,0.4172479516830467,-3.503328360632319,0.4412478979986695,0.00338401579103576,0.1416331033985035,13.734691657017137,7.993162393162396,35.75885723458614,0
34,-0.06541921739426435,-0.7960452751878934,1.212371948940294,0.3985138167811062,0.3920668697086996,0.4891129192654001,-0.6952414235064389,1.1533074842376443,4.7166392500619,7.993162393162396,35.75885723458614,0
35,-1.356574672924754,1.9229532471700537,0.9450433343582861,0.65541215079343,0.2913828507551642,-1.1103605585745702,-0.20555249821593788,0.4804781941490752,6.259673164450458,7.993162393162396,35.75885723458614,0
36,0.952442660104071,1.1655133144005712,0.2866925950684871,0.4007957117809401,0.12559556688131368,-0.472019654165692,0.2060050065741246,-0.18341397388337705,1.8942773653825538,7.993162393162396,35.75885723458614,0
37,-0.16042678864578624,0.013451747440334977,-0.8473357800645811,-0.042974511278618364,-0.946696723236586,-0.5611461204627479,-0.8278240124803544,0.0810913265083788,2.6946734250153943,7.993162393162396,35.75885723458614,0
38,-1.8338326560661196,-3.6824828423240135,0.2135267016941447,1.0132704212717811,1.8455604109602781,0.7318820072679871,0.05489467033256696,-0.9300727035359441,16.760212746785854,7.993162393162396,35.75885723458614,0
39,-0.6552108357674082,0.5011220888067142,-2.8234716815869705,0.6537038395300405,-1.005753359847273,0.6792824409710544,0.13049705269887565,0.10495185332649117,8.968511449973041,7.993162393162396,35.75885723458614,0
40,0.041226962211012005,1.8044243506550428,0.41022474961493954,-1.1341922757282386,0.38340806986193954,0.25214130990142136,1.429631068554049,-1.0032774406977198,7.514837821634012,7.993162393162396,35.75885723458614,0
41,0.5950653448830774,0.02837303135347782,0.2201100855285486,0.28922468780273,-0.37556550009318995,0.8309490521524745,0.4549424242781974,0.20687399786112864,1.5030096113101474,7.993162393162396,35.75885723458614,0
42,0.3630966842512568,1.8787395992421398,0.8244580292772613,-0.4069078307405042,0.5213421186707566,1.8592712314880393,0.7645236925625528,-1.072901643276508,9.555829090724192,7.993162393162396,35.75885723458614,0
43,0.1502476113454937,-1.1952830832169232,2.4688331580693625,1.6919833569055833,-0.029842918708850166,0.9094182744365803,-0.2886803182962717,0.19144000933209804,9.672052423614424,7.993162393162396,35.75885723458614,0
44,-0.7921812137326321,-0.4959655018736671,1.617432504124251,-0.11301140741838445,0.20879993502765568,0.5499198648559898,1.4368458719175141,0.3543469592781922,5.629896858086272,7.993162393162396,35.75885723458614,0
45,3.7188148314248775,-0.6571171977608524,-0.3320455519587252,-1.1492819118988835,0.22826158316080922,-0.17430629903255718,-0.6059765807874153,-0.26366207459565505,8.829295598663412,7.993162393162396,35.75885723458614,0
46,-0.6513825404016393,0.2786537902614489,0.021841279964931484,-0.09704825128060901,-1.4225344945253058,0.7027318980468894,-0.23787219139375987,0.54721942747935,3.3972109175181973,7.993162393162396,35.75885723458614,0
47,-0.4398121412536559,1.4700251518810876,0.29584526570461855,-0.012399557732553914,1.1919198874831678,-0.15070320159116132,-0.014765984971752081,-0.981546876188404,4.466783137433443,7.993162393162396,35.75885723458614,0
48,-0.28434112908050824,-1.4859996143962821,0.8700502718372648,0.9908591098402488,0.09309649381376146,-0.06022572199443347,0.4177993550559123,-0.9535107310897607,4.542390537537237,7.993162393162396,35.75885723458614,0
49,-0.3703036295661202,1.5083308420132937,-1.0779448815690156,1.6777316665924618,-0.7145660883586064,0.5362325372195111,-1.2974978385112643,-0.23702776974231707,7.964847602409282,7.993162393162396,35.75885723458614,0
50,-0.14869887416602545,2.316778853824621,2.1853362758955086,-0.9875862783866998,0.7687728441542846,-0.6860043670958188,1.1275012788225507,-1.0041217913411575,12.4463770612231,7.993162393162396,35.75885723458614,0
51,-0.7554523160031393,0.08500348086049876,0.16721560028535362,0.015544158229365562,-0.3493581786131988,0.2040566224856169,0.23753023472874643,0.293392662735575,0.6659896914164121,7.993162393162396,35.75885723458614,0
52,-1.5904732746929786,-0.8819207019825659,-0.9895056397196321,-1.6415974256553985,0.43415029671526384,0.004831573194025567,-0.4306178467051781,0.6249762253338348,5.963425618711496,7.993162393162396,35.75885723458614,0
53,1.1739513485629023,-0.05150410678298368,-1.038285317396917,0.1806150174945317,0.13505143748231924,-1.9235979254221653,0.8490955486784361,0.05181892618094102,6.5608779416573055,7.993162393162396,35.75885723458614,0
54,0.38023546110981565,0.6847668518300208,-0.01009727029357108,2.108944468061201,0.5635641052679017,-0.08987243370404692,-0.9898177711796965,-0.7435837501065805,6.707003499634798,7.993162393162396,35.75885723458614,0
55,0.20451139867250653,-0.03880118762695847,0.34496199818436596,-0.2372577616787084,0.8462908425124542,0.31731047482381725,-0.6468587800999526,1.0348690037770554,3.0780412620935884,7.993162393162396,35.75885723458614,0
56,-1.1308087173365495,1.3454105252137158,-0.5292423849429752,0.9435779507388597,0.9972158397187558,-0.2970653262023263,-0.4899481322567878,0.36065689283461677,4.423396656361377,7.993162393162396,35.75885723458614,0
57,-1.0589075717988996,-2.679332441342938,0.9052873077795136,-1.8715133362093428,-1.2540373992431575,-0.833013169244771,-0.5451401123811785,-0.3614904100589764,11.989792566245125,7.993162393162396,35.75885723458614,0
58,3.9463942046240787,-0.21687986134154638,-0.7779556500018412,-1.089208224380187,0.13437181572946794,-0.6474464645556673,-0.8167261249721307,-0.8665562645818572,11.451247340948838,7.993162393162396,35.75885723458614,0
59,0.7379414497773306,-0.352274741355611,-0.1919019912715558,-0.8423912279905073,0.885374756020606,-0.5068088650518072,-0.34013161942472464,1.275431949226775,4.625887791187694,7.993162393162396,35.75885723458614,0
60,-0.46701074920944347,-2.0528202473789774,1.034888661606501,0.3003805762454974,0.13716353869955303,0.28435450793437395,-0.47089662437334806,0.02206192792224744,4.183068169288827,7.993162393162396,35.75885723458614,0
61,-0.8017987932243156,0.3854227915554309,0.600465795519048,0.18385502985133134,0.9996216546232345,1.1759968704185004,-1.0824758482465848,2.3153737738896782,12.520562404076808,7.993162393162396,35.75885723458614,0
62,-1.3679813454957417,-3.3211825804756785,1.8126393833955905,0.6621472965306491,-0.1604831776481788,0.7405348217947652,-0.835498847975781,-0.5269757682052713,13.049815479967032,7.993162393162396,35.75885723458614,0
63,-0.329072699328536,-2.023246469051287,-2.266079679108589,-1.2242947485047373,0.6507836745888186,-1.5309718973618383,0.27144185888477557,0.1645684858163571,11.499798815427908,7.993162393162396,35.75885723458614,0
64,-1.3183514657124165,1.5753162460791643,-2.442833835104139,-1.0592514656214955,-2.3519170635344655,0.28949634796533946,-0.8997285030217391,0.2575156138077141,15.251392658293959,7.993162393162396,35.75885723458614,0
65,3.5026695178807032,-0.4694064584943799,-0.622370503855567,0.33213077056355444,-0.09313074887896564,-0.25333267850762026,0.26694413361899627,0.3682173903813763,6.8161905365090485,7.993162393162396,35.75885723458614,0
66,-0.9088655231863547,-2.7178188437491033,0.3818860644602408,0.9077912878614328,1.0422645003195445,1.0274694508108966,-2.3483197669389204,-0.8896351076136358,15.974655954111517,7.993162393162396,35.75885723458614,0
