time_index,PCA_SPE,PCA_SPE_CL,PCA_SPE_UCL,PCA_SPE_beyond_UCL
0,0.08448547757378416,0.5535309752264905,10.009175354910067,0
1,0.0368766868134973,0.5535309752264905,10.009175354910067,0
2,0.9282853652618062,0.5535309752264905,10.009175354910067,0
3,0.1571917449665326,0.5535309752264905,10.009175354910067,0
4,0.4155453240546028,0.5535309752264905,10.009175354910067,0
5,0.0481532553457245,0.5535309752264905,10.009175354910067,0
6,0.12101196139403513,0.5535309752264905,10.009175354910067,0
7,0.10543944625330608,0.5535309752264905,10.009175354910067,0
8,0.19631061388689733,0.5535309752264905,10.009175354910067,0
9,0.11916409816747275,0.5535309752264905,10.009175354910067,0
10,0.08981442747305116,0.5535309752264905,10.009175354910067,0
11,0.1645056515890504,0.5535309752264905,10.009175354910067,0
12,0.1036030514714371,0.5535309752264905,10.009175354910067,0
13,0.012128843630642632,0.5535309752264905,10.009175354910067,0
14,0.015617636335148382,0.5535309752264905,10.009175354910067,0
15,0.7680381589221463,0.5535309752264905,10.009175354910067,0
16,0.05441842696955278,0.5535309752264905,10.009175354910067,0
17,0.11383414951224702,0.5535309752264905,10.009175354910067,0
18,0.04228948656798866,0.5535309752264905,10.009175354910067,0
19,0.4534770143427221,0.5535309752264905,10.009175354910067,0
20,0.017421640677293102,0.5535309752264905,10.009175354910067,0
21,0.5082419608930725,0.5535309752264905,10.009175354910067,0
22,0.13669842312704816,0.5535309752264905,10.009175354910067,0
23,0.12139598282416675,0.5535309752264905,10.009175354910067,0
24,0.17071680416435261,0.5535309752264905,10.009175354910067,0
25,0.0022828509195407997,0.5535309752264905,10.009175354910067,0
26,26.93289277629673,0.5535309752264905,10.009175354910067,1
27,0.00747037307194137,0.5535309752264905,10.009175354910067,0
28,0.3034604213825246,0.5535309752264905,10.009175354910067,0
29,0.07642224472112345,0.5535309752264905,10.009175354910067,0
30,0.33772538111375777,0.5535309752264905,10.009175354910067,0
31,0.13721527500245367,0.5535309752264905,10.009175354910067,0
32,0.1851782226039389,0.5535309752264905,10.009175354910067,0
33,0.022182025338171797,0.5535309752264905,10.009175354910067,0
34,20.25441532578763,0.5535309752264905,10.009175354910067,1
35,0.004701413997691762,0.5535309752264905,10.009175354910067,0
36,0.16773073170827726,0.5535309752264905,10.009175354910067,0
37,0.10512187468289279,0.5535309752264905,10.009175354910067,0
38,0.15881680834777193,0.5535309752264905,10.009175354910067,0
39,0.965737085523234,0.5535309752264905,10.009175354910067,0
40,0.026411225339218768,0.5535309752264905,10.009175354910067,0
41,0.6120164707247513,0.5535309752264905,10.009175354910067,0
42,0.0987960475059308,0.5535309752264905,10.009175354910067,0
43,0.06144273608070683,0.5535309752264905,10.009175354910067,0
44,0.10454001463759463,0.5535309752264905,10.009175354910067,0
45,0.3337017557053346,0.5535309752264905,10.009175354910067,0
46,0.03292754995245373,0.5535309752264905,10.009175354910067,0
47,0.02019858106426758,0.5535309752264905,10.009175354910067,0
48,0.0582323770132567,0.5535309752264905,10.009175354910067,0
49,0.07569335676204199,0.5535309752264905,10.009175354910067,0
50,0.2868074388491733,0.5535309752264905,10.009175354910067,0
51,0.18605166939879453,0.5535309752264905,10.009175354910067,0
52,0.15841966666782592,0.5535309752264905,10.009175354910067,0
53,0.04000935274345939,0.5535309752264905,10.009175354910067,0
54,0.042017872614551866,0.5535309752264905,10.009175354910067,0
55,0.35199664571746336,0.5535309752264905,10.009175354910067,0
56,0.004310833137417266,0.5535309752264905,10.009175354910067,0
57,0.015872549321885396,0.5535309752264905,10.009175354910067,0
58,0.2795113557274034,0.5535309752264905,10.009175354910067,0
59,0.037266129864987396,0.5535309752264905,10.009175354910067,0
60,1.260859330908582,0.5535309752264905,10.009175354910067,0
61,0.09852726035605686,0.5535309752264905,10.009175354910067,0
62,0.27236763961454585,0.5535309752264905,10.009175354910067,0
63,1.6801393268512959,0.5535309752264905,10.009175354910067,0
64,14.812315674596734,0.5535309752264905,10.009175354910067,1
65,0.17467332668522698,0.5535309752264905,10.009175354910067,0
66,0.012524461915016313,0.5535309752264905,10.009175354910067,0
67,0.02418343317753285,0.5535309752264905,10.009175354910067,0
68,0.70849302523995,0.5535309752264905,10.009175354910067,0
69,0.10342666130776214,0.5535309752264905,10.009175354910067,0
70,0.014198482753538261,0.5535309752264905,10.009175354910067,0
71,29.66572449057333,0.5535309752264905,10.009175354910067,1
72,0.058275661791305985,0.5535309752264905,10.009175354910067,0
73,0.3192412308596546,0.5535309752264905,10.009175354910067,0
74,0.26911735353178895,0.5535309752264905,10.009175354910067,0
75,0.5420985509091256,0.5535309752264905,10.009175354910067,0
76,0.21984868831733684,0.5535309752264905,10.009175354910067,0
77,0.11956554810447642,0.5535309752264905,10.009175354910067,0
78,0.12429947694036081,0.5535309752264905,10.009175354910067,0
79,0.6710834137290348,0.5535309752264905,10.009175354910067,0
80,0.021918380779065254,0.5535309752264905,10.009175354910067,0
81,0.17646017062998148,0.5535309752264905,10.009175354910067,0
82,0.20926631788984582,0.5535309752264905,10.009175354910067,0
83,0.09248581907804289,0.5535309752264905,10.009175354910067,0
84,0.10417645563314992,0.5535309752264905,10.009175354910067,0
85,0.018105191383729204,0.5535309752264905,10.009175354910067,0
86,0.22348023366602893,0.5535309752264905,10.009175354910067,0
87,0.056473505078105134,0.5535309752264905,10.009175354910067,0
88,0.30685409461841284,0.5535309752264905,10.009175354910067,0
89,0.0743064246822886,0.5535309752264905,10.009175354910067,0
90,0.40876914512218576,0.5535309752264905,10.009175354910067,0
91,0.09000241025113236,0.5535309752264905,10.009175354910067,0
92,0.19164314432162388,0.5535309752264905,10.009175354910067,0
93,0.026656531688594914,0.5535309752264905,10.009175354910067,0
94,0.12108830639820069,0.5535309752264905,10.009175354910067,0
95,0.0019418191811046486,0.5535309752264905,10.009175354910067,0
96,0.012594502693864895,0.5535309752264905,10.009175354910067,0
97,0.024831126753059707,0.5535309752264905,10.009175354910067,0
98,0.04334581486829041,0.5535309752264905,10.009175354910067,0
99,0.019390731748159255,0.5535309752264905,10.009175354910067,0
100,0.031516788677405067,0.5535309752264905,10.009175354910067,0
101,0.5305377791140582,0.5535309752264905,10.009175354910067,0
102,0.04928415628901933,0.5535309752264905,10.009175354910067,0
103,0.064357368190893,0.5535309752264905,10.009175354910067,0
104,0.05114662264508066,0.5535309752264905,10.009175354910067,0
105,0.149488376019765,0.5535309752264905,10.009175354910067,0
106,0.01429341421800964,0.5535309752264905,10.009175354910067,0
107,0.16955202375758818,0.5535309752264905,10.009175354910067,0
108,0.20457952418352782,0.5535309752264905,10.009175354910067,0
109,0.07341383771519083,0.5535309752264905,10.009175354910067,0
110,0.8755165878743814,0.5535309752264905,10.009175354910067,0
111,0.011250341838489556,0.5535309752264905,10.009175354910067,0
112,2.751098415395698,0.5535309752264905,10.009175354910067,0
113,0.43300300942492953,0.5535309752264905,10.009175354910067,0
114,0.056259831239831345,0.5535309752264905,10.009175354910067,0
115,0.13298047276371383,0.5535309752264905,10.009175354910067,0
116,0.11718918894709059,0.5535309752264905,10.009175354910067,0
117,0.02093503790880949,0.5535309752264905,10.009175354910067,0
118,0.031598923219884084,0.5535309752264905,10.009175354910067,0
119,0.17254216893852176,0.5535309752264905,10.009175354910067,0
120,0.2980341998427116,0.5535309752264905,10.009175354910067,0
121,0.14443320186123168,0.5535309752264905,10.009175354910067,0
122,0.03653290972878717,0.5535309752264905,10.009175354910067,0
123,0.19279447490541834,0.5535309752264905,10.009175354910067,0
124,0.11614632573522181,0.5535309752264905,10.009175354910067,0
125,0.5650730331712619,0.5535309752264905,10.009175354910067,0
126,0.04264826769668861,0.5535309752264905,10.009175354910067,0
127,0.2788777160525206,0.5535309752264905,10.009175354910067,0
128,0.1319015248146688,0.5535309752264905,10.009175354910067,0
129,0.20016189251233493,0.5535309752264905,10.009175354910067,0
130,0.45770413927096076,0.5535309752264905,10.009175354910067,0
131,0.22017596177851395,0.5535309752264905,10.009175354910067,0
132,0.03226381319287447,0.5535309752264905,10.009175354910067,0
133,0.10927243450708019,0.5535309752264905,10.009175354910067,0
134,0.2418334546220771,0.5535309752264905,10.009175354910067,0
135,0.22750821121967346,0.5535309752264905,10.009175354910067,0
136,0.0485858521996324,0.5535309752264905,10.009175354910067,0
137,0.005796179416802265,0.5535309752264905,10.009175354910067,0
138,0.0030494866431971883,0.5535309752264905,10.009175354910067,0
139,0.14026874956560484,0.5535309752264905,10.009175354910067,0
140,0.0478788592606255,0.5535309752264905,10.009175354910067,0
141,0.16848910104685577,0.5535309752264905,10.009175354910067,0
142,0.006510193499805976,0.5535309752264905,10.009175354910067,0
143,0.0892260165171644,0.5535309752264905,10.009175354910067,0
144,0.06427161840234986,0.5535309752264905,10.009175354910067,0
145,0.2037700192610228,0.5535309752264905,10.009175354910067,0
146,0.19744154368307976,0.5535309752264905,10.009175354910067,0
147,0.3254332344901913,0.5535309752264905,10.009175354910067,0
148,0.26620741855139185,0.5535309752264905,10.009175354910067,0
149,19.515452627980707,0.5535309752264905,10.009175354910067,1
150,0.0019913169054857163,0.5535309752264905,10.009175354910067,0
151,0.021447460978920814,0.5535309752264905,10.009175354910067,0
152,0.16807071041193977,0.5535309752264905,10.009175354910067,0
153,0.0946886063210756,0.5535309752264905,10.009175354910067,0
154,0.5178146205275823,0.5535309752264905,10.009175354910067,0
155,0.08365471223323619,0.5535309752264905,10.009175354910067,0
156,0.08978567536387891,0.5535309752264905,10.009175354910067,0
157,0.022241094552850036,0.5535309752264905,10.009175354910067,0
158,0.08571674502867792,0.5535309752264905,10.009175354910067,0
159,0.037960513407191164,0.5535309752264905,10.009175354910067,0
160,0.04355052108349786,0.5535309752264905,10.009175354910067,0
161,0.05496036844353749,0.5535309752264905,10.009175354910067,0
162,0.11990707815144194,0.5535309752264905,10.009175354910067,0
163,0.1514431788965025,0.5535309752264905,10.009175354910067,0
164,0.011740425171222934,0.5535309752264905,10.009175354910067,0
165,0.009509492041866794,0.5535309752264905,10.009175354910067,0
166,0.05047509099130699,0.5535309752264905,10.009175354910067,0
167,0.060084197065757475,0.5535309752264905,10.009175354910067,0
168,0.03884848368161944,0.5535309752264905,10.009175354910067,0
169,0.03915942639776232,0.5535309752264905,10.009175354910067,0
170,0.0688809233878276,0.5535309752264905,10.009175354910067,0
171,0.10426669909677576,0.5535309752264905,10.009175354910067,0
172,0.17001417623832027,0.5535309752264905,10.009175354910067,0
173,0.26060647329852504,0.5535309752264905,10.009175354910067,0
174,0.35895535991378397,0.5535309752264905,10.009175354910067,0
175,0.1916666528226645,0.5535309752264905,10.009175354910067,0
176,0.00886353830891936,0.5535309752264905,10.009175354910067,0
177,0.04488672967784021,0.5535309752264905,10.009175354910067,0
178,0.03530299640001027,0.5535309752264905,10.009175354910067,0
179,0.11507627239518975,0.5535309752264905,10.009175354910067,0
180,0.17102361654489556,0.5535309752264905,10.009175354910067,0
181,0.003573579919162002,0.5535309752264905,10.009175354910067,0
182,0.1404947325702966,0.5535309752264905,10.009175354910067,0
183,0.0327797563366441,0.5535309752264905,10.009175354910067,0
184,0.3344674508181871,0.5535309752264905,10.009175354910067,0
185,0.25169634170159455,0.5535309752264905,10.009175354910067,0
186,0.2382395061442961,0.5535309752264905,10.009175354910067,0
187,0.011274727999080896,0.5535309752264905,10.009175354910067,0
188,0.1894220266188688,0.5535309752264905,10.009175354910067,0
189,0.2759961702869675,0.5535309752264905,10.009175354910067,0
190,0.04315388303061956,0.5535309752264905,10.009175354910067,0
191,0.08173347071316081,0.5535309752264905,10.009175354910067,0
192,0.07363206504257903,0.5535309752264905,10.009175354910067,0
193,0.3466682852040784,0.5535309752264905,10.009175354910067,0
194,0.09563362285766888,0.5535309752264905,10.009175354910067,0
195,0.1683422058883573,0.5535309752264905,10.009175354910067,0
196,0.0833988624018046,0.5535309752264905,10.009175354910067,0
197,0.13611143498418615,0.5535309752264905,10.009175354910067,0
198,0.0504004676044816,0.5535309752264905,10.009175354910067,0
199,0.028957495535649688,0.5535309752264905,10.009175354910067,0
200,0.038000549643407384,0.5535309752264905,10.009175354910067,0
201,0.522483409379464,0.5535309752264905,10.009175354910067,0
202,0.10566225289703905,0.5535309752264905,10.009175354910067,0
203,0.08976346848812836,0.5535309752264905,10.009175354910067,0
204,0.8686984592008391,0.5535309752264905,10.009175354910067,0
205,0.24323709084612366,0.5535309752264905,10.009175354910067,0
206,0.0024418727660988505,0.5535309752264905,10.009175354910067,0
207,0.0016542173295233627,0.5535309752264905,10.009175354910067,0
208,0.04262282800923081,0.5535309752264905,10.009175354910067,0
209,5.256968981543469,0.5535309752264905,10.009175354910067,0
210,0.03576534621702599,0.5535309752264905,10.009175354910067,0
211,0.12686314101030005,0.5535309752264905,10.009175354910067,0
212,0.018588263769443288,0.5535309752264905,10.009175354910067,0
213,0.013605666498889484,0.5535309752264905,10.009175354910067,0
214,0.12705530429773337,0.5535309752264905,10.009175354910067,0
215,0.02276617634628605,0.5535309752264905,10.009175354910067,0
216,0.34114363211258414,0.5535309752264905,10.009175354910067,0
217,3.264131723344226,0.5535309752264905,10.009175354910067,0
