time_index,T2,T2_CL,T2_UCL,T2_LCL,T2_beyond_UCL
0,2.002452306554191,1.998290587492687,29.48088698908381,0.0,0
1,0.4075392543328275,1.998290587492687,29.48088698908381,0.0,0
2,0.799017352917806,1.998290587492687,29.48088698908381,0.0,0
3,0.4395866708600448,1.998290587492687,29.48088698908381,0.0,0
4,1.8740297461425373,1.998290587492687,29.48088698908381,0.0,0
5,2.5353591440618946,1.998290587492687,29.48088698908381,0.0,0
6,0.5662626913810702,1.998290587492687,29.48088698908381,0.0,0
7,0.3429761058247912,1.998290587492687,29.48088698908381,0.0,0
8,0.9026431475010591,1.998290587492687,29.48088698908381,0.0,0
9,0.007422771433077549,1.998290587492687,29.48088698908381,0.0,0
10,0.8416842239553476,1.998290587492687,29.48088698908381,0.0,0
11,0.41236318511946146,1.998290587492687,29.48088698908381,0.0,0
12,0.9323699366003718,1.998290587492687,29.48088698908381,0.0,0
13,5.162848297710853,1.998290587492687,29.48088698908381,0.0,0
14,0.42599177488847745,1.998290587492687,29.48088698908381,0.0,0
15,5.842905286435326,1.998290587492687,29.48088698908381,0.0,0
16,0.8854614561542952,1.998290587492687,29.48088698908381,0.0,0
17,4.074020851478389,1.998290587492687,29.48088698908381,0.0,0
18,0.6107727725626485,1.998290587492687,29.48088698908381,0.0,0
19,0.17166510149644482,1.998290587492687,29.48088698908381,0.0,0
20,0.17765386810027575,1.998290587492687,29.48088698908381,0.0,0
21,0.8659378345262658,1.998290587492687,29.48088698908381,0.0,0
22,2.4377393867662565,1.998290587492687,29.48088698908381,0.0,0
23,0.6013002607278648,1.998290587492687,29.48088698908381,0.0,0
24,0.9127184579293084,1.998290587492687,29.48088698908381,0.0,0
25,0.6912271205294185,1.998290587492687,29.48088698908381,0.0,0
26,0.15123958666479015,1.998290587492687,29.48088698908381,0.0,0
27,0.15839523949913997,1.998290587492687,29.48088698908381,0.0,0
28,0.913430935306437,1.998290587492687,29.48088698908381,0.0,0
29,1.0610373470167382,1.998290587492687,29.48088698908381,0.0,0
30,0.31574654895620535,1.998290587492687,29.48088698908381,0.0,0
31,0.40757471343880725,1.998290587492687,29.48088698908381,0.0,0
32,0.6280342939363729,1.998290587492687,29.48088698908381,0.0,0
33,1.6817602930326117,1.998290587492687,29.48088698908381,0.0,0
34,0.527349515351252,1.998290587492687,29.48088698908381,0.0,0
35,0.9868444530688762,1.998290587492687,29.48088698908381,0.0,0
36,0.31661851180094785,1.998290587492687,29.48088698908381,0.0,0
37,0.24861904560620393,1.998290587492687,29.48088698908381,0.0,0
38,7.328688924040077,1.998290587492687,29.48088698908381,0.0,0
39,2.739758374742529,1.998290587492687,29.48088698908381,0.0,0
40,0.7357667855087322,1.998290587492687,29.48088698908381,0.0,0
41,0.303608841528946,1.998290587492687,29.48088698908381,0.0,0
42,1.2409839755742458,1.998290587492687,29.48088698908381,0.0,0
43,0.6664315114300693,1.998290587492687,29.48088698908381,0.0,0
44,0.11251083195471931,1.998290587492687,29.48088698908381,0.0,0
45,0.4312808203700231,1.998290587492687,29.48088698908381,0.0,0
46,0.2837199232516416,1.998290587492687,29.48088698908381,0.0,0
47,0.9577291988243142,1.998290587492687,29.48088698908381,0.0,0
48,3.692715919081293,1.998290587492687,29.48088698908381,0.0,0
49,2.207876853906871,1.998290587492687,29.48088698908381,0.0,0
50,0.5666898198339788,1.998290587492687,29.48088698908381,0.0,0
51,0.16581619975578535,1.998290587492687,29.48088698908381,0.0,0
52,0.6101707224277156,1.998290587492687,29.48088698908381,0.0,0
53,0.6532414067484613,1.998290587492687,29.48088698908381,0.0,0
54,0.6273584826390186,1.998290587492687,29.48088698908381,0.0,0
55,11.74463030764205,1.998290587492687,29.48088698908381,0.0,0
56,0.3113921032276129,1.998290587492687,29.48088698908381,0.0,0
57,6.0689250268922,1.998290587492687,29.48088698908381,0.0,0
58,0.761320901633739,1.998290587492687,29.48088698908381,0.0,0
59,10.35364234046012,1.998290587492687,29.48088698908381,0.0,0
60,3.881991388208501,1.998290587492687,29.48088698908381,0.0,0
61,0.12028099585694112,1.998290587492687,29.48088698908381,0.0,0
62,7.530296724828928,1.998290587492687,29.48088698908381,0.0,0
63,2.5607947162977047,1.998290587492687,29.48088698908381,0.0,0
64,2.5527296227403253,1.998290587492687,29.48088698908381,0.0,0
65,0.6979278680454344,1.998290587492687,29.48088698908381,0.0,0
