time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,0.9715,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,,0.1889230031948882,0.6172114514376997,0.0,0,0.8326401197604791,0.7979251497005988,0.9088094475355445,0.6870408518656531,0,0.43922144264883445,0.0,5.0,-5.0,0
1,0.7093,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.2622,0.1889230031948882,0.6172114514376997,0.0,0,0.8079720958083834,0.7979251497005988,0.9399263367041315,0.6559239626970661,0,0.0,0.0,5.0,-5.0,0
2,0.8595,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.1502,0.1889230031948882,0.6172114514376997,0.0,0,0.8182776766467068,0.7979251497005988,0.9566718134671574,0.6391784859340403,0,0.0,0.0,5.0,-5.0,0
3,0.8136,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.04590000000000005,0.1889230031948882,0.6172114514376997,0.0,0,0.8173421413173655,0.7979251497005988,0.966518297814148,0.6293320015870496,0,0.0,0.0,5.0,-5.0,0
4,0.7808,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.03279999999999994,0.1889230031948882,0.6172114514376997,0.0,0,0.8100337130538924,0.7979251497005988,0.9725288817468661,0.6233214176543315,0,0.0,0.0,5.0,-5.0,0
5,0.4996,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.28120000000000006,0.1889230031948882,0.6172114514376997,0.0,0,0.747946970443114,0.7979251497005988,0.9762693786030759,0.6195809207981217,0,0.0,-1.1142510104252843,5.0,-5.0,0
6,0.7663,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.2667,0.1889230031948882,0.6172114514376997,0.0,0,0.7516175763544912,0.7979251497005988,0.9786226661620965,0.6172276332391011,0,0.0,-0.7853761398697097,5.0,-5.0,0
7,0.4685,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.29779999999999995,0.1889230031948882,0.6172114514376997,0.0,0,0.6949940610835931,0.7979251497005988,0.9801128185417556,0.615737480859442,0,0.0,-2.067910670724333,5.0,-5.0,0
8,0.7674,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.29889999999999994,0.1889230031948882,0.6172114514376997,0.0,0,0.7094752488668745,0.7979251497005988,0.9810601528543513,0.6147901465468463,0,0.0,-1.733083649928492,5.0,-5.0,0
9,0.6667,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.10070000000000001,0.1889230031948882,0.6172114514376997,0.0,0,0.7009201990934997,0.7979251497005988,0.9816638835310814,0.6141864158701162,0,0.0,-1.9431489284006398,5.0,-5.0,0
10,0.8089,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.1422,0.1889230031948882,0.6172114514376997,0.0,0,0.7225161592747998,0.7979251497005988,0.9820492322767558,0.6138010671244418,0,0.0,-1.3837635121765817,5.0,-5.0,0
11,0.9489,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.14,0.1889230031948882,0.6172114514376997,0.0,0,0.7677929274198398,0.7979251497005988,0.9822954327953435,0.6135548666058541,0,0.3169318104397324,-0.06683170173684927,5.0,-5.0,0
12,0.679,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.2698999999999999,0.1889230031948882,0.6172114514376997,0.0,0,0.7500343419358719,0.7979251497005988,0.9824528287380487,0.6133974706631489,0,0.0,-0.21034111843147674,5.0,-5.0,0
13,0.7613,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.08229999999999993,0.1889230031948882,0.6172114514376997,0.0,0,0.7522874735486975,0.7979251497005988,0.9825534917235823,0.6132968076776153,0,0.0,0.0,5.0,-5.0,0
14,0.7663,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.0050000000000000044,0.1889230031948882,0.6172114514376997,0.0,0,0.755089978838958,0.7979251497005988,0.9826178872415445,0.6132324121596531,0,0.0,0.0,5.0,-5.0,0
15,0.6927,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.0736,0.1889230031948882,0.6172114514376997,0.0,0,0.7426119830711665,0.7979251497005988,0.9826590885926846,0.613191210808513,0,0.0,-0.06937809097495107,5.0,-5.0,0
16,0.9359,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.24319999999999997,0.1889230031948882,0.6172114514376997,0.0,0,0.7812695864569332,0.7979251497005988,0.9826854526356267,0.6131648467655709,0,0.24658821669113407,0.0,5.0,-5.0,0
17,0.6254,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.3105,0.1889230031948882,0.6172114514376997,0.0,0,0.7500956691655466,0.7979251497005988,0.9827023236490079,0.6131479757521897,0,0.0,-0.4335414647657717,5.0,-5.0,0
18,0.7316,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.10620000000000007,0.1889230031948882,0.6172114514376997,0.0,0,0.7463965353324373,0.7979251497005988,0.9827131202892163,0.6131371791119813,0,0.0,-0.2924298790622246,5.0,-5.0,0
19,0.746,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.014399999999999968,0.1889230031948882,0.6172114514376997,0.0,0,0.7463172282659499,0.7979251497005988,0.9827200298079091,0.6131302695932885,0,0.0,-0.0733992356679225,5.0,-5.0,0
20,0.8595,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.11350000000000005,0.1889230031948882,0.6172114514376997,0.0,0,0.76895378261276,0.7979251497005988,0.9827244517642946,0.613125847636903,0,0.0,0.0,5.0,-5.0,0
21,0.7849,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.0746,0.1889230031948882,0.6172114514376997,0.0,0,0.7721430260902081,0.7979251497005988,0.9827272817608528,0.6131230176403448,0,0.0,0.0,5.0,-5.0,0
22,0.7574,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.02750000000000008,0.1889230031948882,0.6172114514376997,0.0,0,0.7691944208721666,0.7979251497005988,0.9827290929359067,0.6131212064652909,0,0.0,0.0,5.0,-5.0,0
23,0.6559999999999999,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.10140000000000005,0.1889230031948882,0.6172114514376997,0.0,0,0.7465555366977333,0.7979251497005988,0.9827302520786259,0.6131200473225717,0,0.0,-0.2679634671729174,5.0,-5.0,0
24,0.7392,0.7979251497005988,1.3523466388753274,0.24350366052587025,0,0,0,0.08320000000000005,0.1889230031948882,0.6172114514376997,0.0,0,0.7450844293581866,0.7979251497005988,0.9827309939261506,0.613119305475047,0,0.0,-0.08572793435480541,5.0,-5.0,0
