time_index,feature_a,feature_b,pair_z_distance,pair_z_distance_CL,pair_z_distance_UCL,pair_z_distance_alarm,T2,T2_CL,T2_UCL,T2_LCL,T2_beyond_UCL
0,86.6582,-8.64,1.243502477318402,1.0177714404648077,3.962138383404782,0,1.3993496655512385,1.9982845570614747,31.746685872402217,0.0,0
1,86.6174,6.1855,0.6139456556026108,1.0177714404648077,3.962138383404782,0,0.4950441176290289,1.9982845570614747,31.746685872402217,0.0,0
2,87.1218,-1.31,0.818323320270665,1.0177714404648077,3.962138383404782,0,0.8665959199608925,1.9982845570614747,31.746685872402217,0.0,0
3,86.955,-3.5573,0.7189928403338594,1.0177714404648077,3.962138383404782,0,0.6547684714697393,1.9982845570614747,31.746685872402217,0.0,0
4,87.0578,15.1073,1.3993348597667605,1.0177714404648077,3.962138383404782,0,1.71272123709349,1.9982845570614747,31.746685872402217,0.0,0
5,88.3548,14.7073,3.8468362770111155,1.0177714404648077,3.962138383404782,0,13.378907041616834,1.9982845570614747,31.746685872402217,0.0,0
6,86.5265,1.2209,0.729960623151302,1.0177714404648077,3.962138383404782,0,0.5094285851892352,1.9982845570614747,31.746685872402217,0.0,0
7,87.0027,-1.3127,0.592437561397766,1.0177714404648077,3.962138383404782,0,0.4655070967369613,1.9982845570614747,31.746685872402217,0.0,0
8,86.8889,5.5191,0.3274675809090014,1.0177714404648077,3.962138383404782,0,0.091331038781484,1.9982845570614747,31.746685872402217,0.0,0
9,86.374,2.1109,1.0783309896306097,1.0177714404648077,3.962138383404782,0,1.202635270243415,1.9982845570614747,31.746685872402217,0.0,0
10,86.4182,2.9864,0.9717117120656297,1.0177714404648077,3.962138383404782,0,1.0196116613912736,1.9982845570614747,31.746685872402217,0.0,0
11,87.2014,4.5382,0.9134864356368881,1.0177714404648077,3.962138383404782,0,0.7994807518233855,1.9982845570614747,31.746685872402217,0.0,0
12,86.4285,0.2336,0.9810134553774548,1.0177714404648077,3.962138383404782,0,0.8969727430938165,1.9982845570614747,31.746685872402217,0.0,0
13,88.1608,24.6118,3.9066261586907274,1.0177714404648077,3.962138383404782,0,12.463241694300796,1.9982845570614747,31.746685872402217,0.0,0
14,86.5265,2.0009,0.717204267622341,1.0177714404648077,3.962138383404782,0,0.5200130265183155,1.9982845570614747,31.746685872402217,0.0,0
15,86.9473,3.5436,0.3012174227177866,1.0177714404648077,3.962138383404782,0,0.08351659608217434,1.9982845570614747,31.746685872402217,0.0,0
