time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,771.2968,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,,54.19148690095846,177.0435877054313,0.0,0,750.9284937435899,745.8364171794873,775.0894316527356,716.583402706239,0,0.022210444543334318,0.0,5.0,-5.0,0
1,819.4529,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,48.15610000000004,54.19148690095846,177.0435877054313,0.0,0,764.6333749948719,745.8364171794873,783.2985543778134,708.3742799811612,0,1.0321365320821299,0.0,5.0,-5.0,0
2,772.7886,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,46.664300000000026,54.19148690095846,177.0435877054313,0.0,0,766.2644199958976,745.8364171794873,787.7162734207693,703.9565609382053,0,1.08494484888299,0.0,5.0,-5.0,0
3,772.5346,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,0.2540000000000191,54.19148690095846,177.0435877054313,0.0,0,767.5184559967181,745.8364171794873,790.3139302102084,701.3589041487662,0,1.13254344618163,0.0,5.0,-5.0,0
4,739.9606,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,32.573999999999955,54.19148690095846,177.0435877054313,0.0,0,762.0068847973745,745.8364171794873,791.899616391296,699.7732179676785,0,0.5120262833806337,0.0,5.0,-5.0,0
5,746.7719999999999,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,6.811399999999935,54.19148690095846,177.0435877054313,0.0,0,758.9599078378997,745.8364171794873,792.8864180467903,698.7864163121843,0,0.031215748207273686,0.0,5.0,-5.0,0
6,778.4373,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,31.665300000000116,54.19148690095846,177.0435877054313,0.0,0,762.8553862703197,745.8364171794873,793.5072521627822,698.1655821961924,0,0.19988289395376135,0.0,5.0,-5.0,0
7,732.7431,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,45.69420000000002,54.19148690095846,177.0435877054313,0.0,0,756.8329290162559,745.8364171794873,793.9003776997666,697.7724566592079,0,0.0,0.0,5.0,-5.0,0
8,713.8871,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,18.855999999999995,54.19148690095846,177.0435877054313,0.0,0,748.2437632130047,745.8364171794873,794.1502993288743,697.5225350301002,0,0.0,-0.15530307398653898,5.0,-5.0,0
9,806.2734,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,92.3863,54.19148690095846,177.0435877054313,0.0,0,759.8496905704038,745.8364171794873,794.3095729372135,697.3632614217611,0,0.739605228564364,0.0,5.0,-5.0,0
10,749.4623,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,56.81110000000001,54.19148690095846,177.0435877054313,0.0,0,757.7722124563231,745.8364171794873,794.4112339717744,697.2616003872001,0,0.31397464763046234,0.0,5.0,-5.0,0
11,706.8492,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,42.61310000000003,54.19148690095846,177.0435877054313,0.0,0,747.5876099650586,745.8364171794873,794.476185524647,697.1966488343276,0,0.0,-0.29965537668210174,5.0,-5.0,0
12,769.5868,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,62.73760000000004,54.19148690095846,177.0435877054313,0.0,0,751.987447972047,745.8364171794873,794.517709039517,697.1551253194576,0,0.0,0.0,5.0,-5.0,0
13,756.9467,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,12.640100000000075,54.19148690095846,177.0435877054313,0.0,0,752.9792983776376,745.8364171794873,794.5442655117157,697.1285688472589,0,0.0,0.0,5.0,-5.0,0
14,779.0129,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,22.06619999999998,54.19148690095846,177.0435877054313,0.0,0,758.1860187021101,745.8364171794873,794.5612540579368,697.1115803010377,0,0.18047310852395682,0.0,5.0,-5.0,0
15,722.1561,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,56.85679999999991,54.19148690095846,177.0435877054313,0.0,0,750.9800349616881,745.8364171794873,794.572123619676,697.1007107392986,0,0.0,0.0,5.0,-5.0,0
16,706.5466,745.8364171794873,892.101489545729,599.5713448132456,0,0,0,15.609500000000025,54.19148690095846,177.0435877054313,0.0,0,742.0933479693506,745.8364171794873,794.5790788671259,697.0937554918487,0,0.0,-0.3058619165300215,5.0,-5.0,0
