time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,354.1463,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,,291.0783837209302,950.953079616279,0.0,0,354.9157186805555,355.10807335069444,505.7168314206092,204.49931528077968,0,0.0,0.0,5.0,-5.0,0
1,286.2967,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,67.84960000000001,291.0783837209302,950.953079616279,0.0,0,341.1919149444444,355.10807335069444,547.9813911841208,162.23475551726813,0,0.0,0.0,5.0,-5.0,0
2,756.6004,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,470.30370000000005,291.0783837209302,950.953079616279,0.0,0,424.27361195555557,355.10807335069444,570.725959241196,139.4901874601928,0,1.0994780056399922,0.0,5.0,-5.0,0
3,21.4402,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,735.1602,291.0783837209302,950.953079616279,0.0,0,343.7069295644445,355.10807335069444,584.0999608609976,126.1161858403913,0,0.0,-0.8292767736487183,5.0,-5.0,0
4,0.0,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,21.4402,291.0783837209302,950.953079616279,0.0,0,274.9655436515556,355.10807335069444,592.2638451895898,117.9523015117991,0,0.0,-1.7439677035846048,5.0,-5.0,0
5,102.1277,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,102.1277,291.0783837209302,950.953079616279,0.0,0,240.3979749212445,355.10807335069444,597.3443804599375,112.87176624145138,0,0.0,-2.251799027311173,5.0,-5.0,0
6,383.0928,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,280.9651,291.0783837209302,950.953079616279,0.0,0,268.9369399369956,355.10807335069444,600.5407366940098,109.67541000737913,0,0.0,-1.6403125758938604,5.0,-5.0,0
7,879.5252,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,496.43240000000003,291.0783837209302,950.953079616279,0.0,0,391.0545919495965,355.10807335069444,602.5647383210883,107.65140838030061,0,1.5891897657340626,0.0,5.0,-5.0,0
8,0.0,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,879.5252,291.0783837209302,950.953079616279,0.0,0,312.8436735596772,355.10807335069444,603.8514565226992,106.36469017868973,0,0.0,-0.9146909299358865,5.0,-5.0,0
9,355.7932,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,355.7932,291.0783837209302,950.953079616279,0.0,0,321.4335788477418,355.10807335069444,604.6714745884344,105.54467211295452,0,0.0,-0.4119615004202901,5.0,-5.0,0
10,620.5217,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,264.7285,291.0783837209302,950.953079616279,0.0,0,381.2512030781935,355.10807335069444,605.1948750801452,105.02127162124376,0,0.5573633169171877,0.0,5.0,-5.0,0
11,570.8475,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,49.67420000000004,291.0783837209302,950.953079616279,0.0,0,419.17046246255484,355.10807335069444,605.52927729096,104.68686941042887,0,0.9168329629618999,0.0,5.0,-5.0,0
12,368.8645,355.10807335069444,1108.1518637002682,-397.93571699887934,0,0,0,201.98299999999995,291.0783837209302,950.953079616279,0.0,0,409.1092699700439,355.10807335069444,605.7430605580137,104.47308614337527,0,0.47163625657747954,0.0,5.0,-5.0,0
