time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,9186.63,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,,450.8725906896552,1473.0007537831036,0.0,0,8895.125163076924,8822.248953846154,9060.85499188123,8583.642915811079,0,0.41627449788243986,0.0,5.0,-5.0,0
1,9263.4,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,76.77000000000044,450.8725906896552,1473.0007537831036,0.0,0,8968.780130461539,8822.248953846154,9127.813774914197,8516.684132778111,0,1.025595242118583,0.0,5.0,-5.0,0
2,8932.8501,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,330.5499,450.8725906896552,1473.0007537831036,0.0,0,8961.594124369232,8822.248953846154,9163.847478003354,8480.650429688954,0,0.8037134667820856,0.0,5.0,-5.0,0
3,8911.2899,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,21.560199999999895,450.8725906896552,1473.0007537831036,0.0,0,8951.533279495387,8822.248953846154,9185.03560530797,8459.462302384338,0,0.5276162989662985,0.0,5.0,-5.0,0
4,8578.8001,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,332.4897999999994,450.8725906896552,1473.0007537831036,0.0,0,8876.98664359631,8822.248953846154,9197.969462007843,8446.528445684466,0,0.0,-0.11217777014603403,5.0,-5.0,0
5,8563.6299,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,15.170200000000477,450.8725906896552,1473.0007537831036,0.0,0,8814.315294877048,8822.248953846154,9206.018438757204,8438.479468935104,0,0.0,-0.26250260511472046,5.0,-5.0,0
6,8999.8701,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,436.2402000000002,450.8725906896552,1473.0007537831036,0.0,0,8851.426255901639,8822.248953846154,9211.0823534122,8433.415554280109,0,0.0,0.0,5.0,-5.0,0
7,8488.9701,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,510.89999999999964,450.8725906896552,1473.0007537831036,0.0,0,8778.935024721311,8822.248953846154,9214.288933264545,8430.208974427764,0,0.0,-0.33806476128779583,5.0,-5.0,0
8,8649.77,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,160.79989999999998,450.8725906896552,1473.0007537831036,0.0,0,8753.10201977705,8822.248953846154,9216.327451715188,8428.17045597712,0,0.0,-0.27178124708971607,5.0,-5.0,0
9,9238.3601,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,588.5900999999994,450.8725906896552,1473.0007537831036,0.0,0,8850.15363582164,8822.248953846154,9217.626587730183,8426.871319962125,0,0.5463552798089968,0.0,5.0,-5.0,0
10,8609.3299,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,629.0301999999992,450.8725906896552,1473.0007537831036,0.0,0,8801.988888657312,8822.248953846154,9218.455799253026,8426.042108439282,0,0.0,-0.03540737426314611,5.0,-5.0,0
11,8135.64,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,473.6899000000003,450.8725906896552,1473.0007537831036,0.0,0,8668.71911092585,8822.248953846154,9218.985585087896,8425.512322604412,0,0.0,-1.2619578660287099,5.0,-5.0,0
12,9585.77,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,1450.13,450.8725906896552,1473.0007537831036,0.0,0,8852.12928874068,8822.248953846154,9219.324277067057,8425.173630625251,0,1.4199540441846012,0.0,5.0,-5.0,0
13,9013.3401,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,572.429900000001,450.8725906896552,1473.0007537831036,0.0,0,8884.371450992545,8822.248953846154,9219.540888405398,8424.95701928691,0,1.4004728467953416,0.0,5.0,-5.0,0
14,8900.3898,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,112.9502999999986,450.8725906896552,1473.0007537831036,0.0,0,8887.575120794036,8822.248953846154,9219.67945770428,8424.818449988028,0,1.0969662301078626,0.0,5.0,-5.0,0
15,8512.3,8822.248953846154,10015.279144021531,7629.218763670777,0,0,0,388.08980000000156,450.8725906896552,1473.0007537831036,0.0,0,8812.520096635228,8822.248953846154,9219.768116706044,8424.729790986265,0,0.0,-0.279399271867358,5.0,-5.0,0
