time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,0.0169,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,,0.010118272425249167,0.033056396013289024,0.0,0,0.02373298611111111,0.025441232638888884,0.03179447375963817,0.0190879915181396,0,0.0,-0.30663388748087217,5.0,-5.0,0
1,0.0259,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.009000000000000001,0.010118272425249167,0.033056396013289024,0.0,0,0.02416638888888889,0.025441232638888884,0.03357735108019384,0.017305114197583925,0,0.0,0.0,5.0,-5.0,0
2,0.0181,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.007799999999999998,0.010118272425249167,0.033056396013289024,0.0,0,0.022953111111111115,0.025441232638888884,0.03453680209025271,0.01634566318752505,0,0.0,-0.19330590475272935,5.0,-5.0,0
3,0.0209,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.002799999999999997,0.010118272425249167,0.033056396013289024,0.0,0,0.022542488888888892,0.025441232638888884,0.03510096753540197,0.015781497742375795,0,0.0,-0.1221798498064599,5.0,-5.0,0
4,0.0344,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.013500000000000002,0.010118272425249167,0.033056396013289024,0.0,0,0.024913991111111117,0.025441232638888884,0.035445350732542305,0.01543711454523546,0,0.3460658606378728,0.0,5.0,-5.0,0
5,0.0327,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.0017000000000000001,0.010118272425249167,0.033056396013289024,0.0,0,0.026471192888888894,0.025441232638888884,0.035659666725905766,0.015222798551872004,0,0.5315837457442103,0.0,5.0,-5.0,0
6,0.0218,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.0109,0.010118272425249167,0.033056396013289024,0.0,0,0.025536954311111117,0.025441232638888884,0.035794500995327494,0.01508796428245027,0,0.0,0.0,5.0,-5.0,0
7,0.0238,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.0020000000000000018,0.010118272425249167,0.033056396013289024,0.0,0,0.025189563448888896,0.025441232638888884,0.03587988095948369,0.015002584318294074,0,0.0,0.0,5.0,-5.0,0
8,0.0211,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.002700000000000001,0.010118272425249167,0.033056396013289024,0.0,0,0.02437165075911112,0.025441232638888884,0.03593415954921548,0.014948305728562287,0,0.0,0.0,5.0,-5.0,0
9,0.0296,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.0085,0.010118272425249167,0.033056396013289024,0.0,0,0.0254173206072889,0.025441232638888884,0.03596875098042938,0.014913714297348389,0,0.0,0.0,5.0,-5.0,0
10,0.0103,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.0193,0.010118272425249167,0.033056396013289024,0.0,0,0.022393856485831122,0.025441232638888884,0.035990829972177084,0.014891635305600686,0,0.0,-0.9299377924856558,5.0,-5.0,0
11,0.0249,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.014599999999999998,0.010118272425249167,0.033056396013289024,0.0,0,0.0228950851886649,0.025441232638888884,0.036004936309045166,0.014877528968732599,0,0.0,-0.4810517951122446,5.0,-5.0,0
12,0.0144,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.010499999999999999,0.010118272425249167,0.033056396013289024,0.0,0,0.02119606815093192,0.025441232638888884,0.036013954487407296,0.01486851079037047,0,0.0,-1.0237856466100803,5.0,-5.0,0
13,0.0283,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.0139,0.010118272425249167,0.033056396013289024,0.0,0,0.022616854520745536,0.025441232638888884,0.03601972208689177,0.014862743190885997,0,0.0,-0.2538036981735987,5.0,-5.0,0
14,0.0214,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.0069,0.010118272425249167,0.033056396013289024,0.0,0,0.02237348361659643,0.025441232638888884,0.03602341170084701,0.014859053576930754,0,0.0,-0.13545765042393643,5.0,-5.0,0
15,0.0253,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.0039000000000000007,0.010118272425249167,0.033056396013289024,0.0,0,0.02295878689327714,0.025441232638888884,0.03602577237880958,0.014856692898968186,0,0.0,0.0,5.0,-5.0,0
16,0.0288,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.0034999999999999996,0.010118272425249167,0.033056396013289024,0.0,0,0.024127029514621715,0.025441232638888884,0.03602728293643586,0.01485518234134191,0,0.0,0.0,5.0,-5.0,0
17,0.0092,0.025441232638888884,0.05720743824263533,-0.006324972964857557,0,0,0,0.0196,0.010118272425249167,0.033056396013289024,0.0,0,0.021141623611697375,0.025441232638888884,0.03602824958020829,0.014854215697569478,0,0.0,-1.0338217766531197,5.0,-5.0,0
