time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,25.192,26.61225757057314,47.20423483015267,6.020280310993602,0,0,0,,7.333370607028752,23.958121773162933,0.0,0,26.328206056458512,26.61225757057314,30.730653022489044,22.493862118657233,0,0.0,0.0,5.0,-5.0,0
1,29.12,26.61225757057314,47.20423483015267,6.020280310993602,0,0,0,3.928000000000001,7.333370607028752,23.958121773162933,0.0,0,26.886564845166813,26.61225757057314,31.886377118072332,21.338138023073945,0,0.0,0.0,5.0,-5.0,0
2,25.854,26.61225757057314,47.20423483015267,6.020280310993602,0,0,0,3.266000000000002,7.333370607028752,23.958121773162933,0.0,0,26.68005187613345,26.61225757057314,32.508327174911436,20.716187966234838,0,0.0,0.0,5.0,-5.0,0
3,20.925,26.61225757057314,47.20423483015267,6.020280310993602,0,0,0,4.9289999999999985,7.333370607028752,23.958121773162933,0.0,0,25.529041500906764,26.61225757057314,32.87403915707477,20.350475984071508,0,0.0,-0.328564080886509,5.0,-5.0,0
4,38.394,26.61225757057314,47.20423483015267,6.020280310993602,0,0,0,17.468999999999998,7.333370607028752,23.958121773162933,0.0,0,28.102033200725412,26.61225757057314,33.097280517801174,20.127234623345103,0,1.216456212180291,0.0,5.0,-5.0,0
5,17.937,26.61225757057314,47.20423483015267,6.020280310993602,0,0,0,20.456999999999997,7.333370607028752,23.958121773162933,0.0,0,26.069026560580333,26.61225757057314,33.2362077197703,19.988307421375975,0,0.0,-0.7638792469339988,5.0,-5.0,0
6,40.981,26.61225757057314,47.20423483015267,6.020280310993602,0,0,0,23.044,7.333370607028752,23.958121773162933,0.0,0,29.05142124846427,26.61225757057314,33.32361205897212,19.900903082174164,0,1.59335056779102,0.0,5.0,-5.0,0
7,20.314,26.61225757057314,47.20423483015267,6.020280310993602,0,0,0,20.667,7.333370607028752,23.958121773162933,0.0,0,27.303936998771416,26.61225757057314,33.37895836952174,19.84555677162454,0,0.17577123708690168,-0.41757933070411835,5.0,-5.0,0
8,17.434,26.61225757057314,47.20423483015267,6.020280310993602,0,0,0,2.879999999999999,7.333370607028752,23.958121773162933,0.0,0,25.329949599017134,26.61225757057314,33.41414366988091,19.81037147126537,0,0.0,-1.254739544345576,5.0,-5.0,0
9,15.84,26.61225757057314,47.20423483015267,6.020280310993602,0,0,0,1.5940000000000012,7.333370607028752,23.958121773162933,0.0,0,23.43195967921371,26.61225757057314,33.43656705823954,19.787948082906738,0,0.0,-2.3241261216683253,5.0,-5.0,0
