time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,-0.615,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,,1.276949196141479,4.171793023794212,0.0,0,-0.604074561101549,-0.6013432013769363,0.14217607736287174,-1.3448624801167444,0,0.0,0.0,5.0,-5.0,0
1,-0.1419,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,0.47309999999999997,1.276949196141479,4.171793023794212,0.0,0,-0.5116396488812393,-0.6013432013769363,0.3508260615625549,-1.5535124643164275,0,0.0,0.0,5.0,-5.0,0
2,-3.591,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,3.4491,1.276949196141479,4.171793023794212,0.0,0,-1.1275117191049915,-0.6013432013769363,0.4631105332875979,-1.6657969360414704,0,0.0,-1.9125723844230942,5.0,-5.0,0
3,0.3784,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,3.9694000000000003,1.276949196141479,4.171793023794212,0.0,0,-0.8263293752839933,-0.6013432013769363,0.5291347683032251,-1.7318211710570979,0,0.29062633294795337,-0.6219460514751409,5.0,-5.0,0
4,0.2365,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,0.14190000000000003,1.276949196141479,4.171793023794212,0.0,0,-0.6137635002271947,-0.6013432013769363,0.5694379051559461,-1.7721243079098188,0,0.46674319393668084,0.0,5.0,-5.0,0
5,-0.0473,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,0.2838,1.276949196141479,4.171793023794212,0.0,0,-0.5004708001817558,-0.6013432013769363,0.5945192879933737,-1.7972056907472465,0,0.4138411110069563,0.0,5.0,-5.0,0
6,1.088,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,1.1353,1.276949196141479,4.171793023794212,0.0,0,-0.18277664014540468,-0.6013432013769363,0.6102989313036898,-1.8129853340575623,0,1.2770955010533367,0.0,5.0,-5.0,0
7,-2.128,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,3.216,1.276949196141479,4.171793023794212,0.0,0,-0.5718213121163238,-0.6013432013769363,0.6202909413914101,-1.8229773441452828,0,0.0,-0.7319708518202215,5.0,-5.0,0
8,-0.0473,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,2.0807,1.276949196141479,4.171793023794212,0.0,0,-0.4669170496930591,-0.6013432013769363,0.6266431602229269,-1.8293295629767994,0,0.0,0.0,5.0,-5.0,0
9,-0.4731,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,0.4258,1.276949196141479,4.171793023794212,0.0,0,-0.46815363975444735,-0.6013432013769363,0.6306913925342644,-1.8333777952881372,0,0.0,0.0,5.0,-5.0,0
10,-0.4258,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,0.04730000000000001,1.276949196141479,4.171793023794212,0.0,0,-0.4596829118035579,-0.6013432013769363,0.6332752950979402,-1.835961697851813,0,0.0,0.0,5.0,-5.0,0
11,-2.694,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,2.2681999999999998,1.276949196141479,4.171793023794212,0.0,0,-0.9065463294428464,-0.6013432013769363,0.6349261585256744,-1.8376125612795469,0,0.0,-1.1887175828203758,5.0,-5.0,0
12,0.0,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,2.694,1.276949196141479,4.171793023794212,0.0,0,-0.7252370635542772,-0.6013432013769363,0.6359815551876172,-1.8386679579414897,0,0.0,-0.20344984176369163,5.0,-5.0,0
13,0.7569,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,0.7569,1.276949196141479,4.171793023794212,0.0,0,-0.42880965084342176,-0.6013432013769363,0.636656536874484,-1.8393429396283567,0,0.5960656221415195,0.0,5.0,-5.0,0
14,-0.2365,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,0.9934000000000001,1.276949196141479,4.171793023794212,0.0,0,-0.39034772067473744,-0.6013432013769363,0.637088332088091,-1.8397747348419635,0,0.39048424326616027,0.0,5.0,-5.0,0
15,-2.033,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,1.7965,1.276949196141479,4.171793023794212,0.0,0,-0.71887817653979,-0.6013432013769363,0.6373646020332585,-1.840051004787131,0,0.0,-0.6553084146382167,5.0,-5.0,0
16,-1.939,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,0.09399999999999986,1.276949196141479,4.171793023794212,0.0,0,-0.962902541231832,-0.6013432013769363,0.6375413824663377,-1.8402277852202102,0,0.0,-1.2347613651173972,5.0,-5.0,0
17,-0.9934,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,0.9456000000000001,1.276949196141479,4.171793023794212,0.0,0,-0.9690020329854656,-0.6013432013769363,0.6376545087064437,-1.8403409114603164,0,0.0,-1.0511406250775919,5.0,-5.0,0
18,-0.9461,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,0.0472999999999999,1.276949196141479,4.171793023794212,0.0,0,-0.9644216263883726,-0.6013432013769363,0.6377269040797947,-1.8404133068336672,0,0.0,-0.829350061051378,5.0,-5.0,0
19,0.0,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,0.9461,1.276949196141479,4.171793023794212,0.0,0,-0.7715373011106981,-0.6013432013769363,0.637773234898993,-1.8404596376528657,0,0.0,0.0,5.0,-5.0,0
20,-1.655,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,1.655,1.276949196141479,4.171793023794212,0.0,0,-0.9482298408885586,-0.6013432013769363,0.637802885714181,-1.8404892884680537,0,0.0,-0.350272611956135,5.0,-5.0,0
21,-2.458,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,0.8030000000000002,1.276949196141479,4.171793023794212,0.0,0,-1.250183872710847,-0.6013432013769363,0.6378218618635626,-1.8405082646174353,0,0.0,-1.348544561355952,5.0,-5.0,0
22,0.7569,-0.6013432013769363,3.1162531923221044,-4.318939595075977,0,0,0,3.2149,1.276949196141479,4.171793023794212,0.0,0,-0.8487670981686775,-0.6013432013769363,0.6378340064466644,-1.8405204092005372,0,0.5960656221415195,0.0,5.0,-5.0,0
