time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,-0.0067,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,,0.0035019169329073485,0.011440762619808307,0.0,0,-0.009285547945205478,-0.009931934931506847,-0.008152648904997896,-0.011711220958015798,0,0.5898534187383235,0.0,5.0,-5.0,0
1,-0.0117,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.005,0.0035019169329073485,0.011440762619808307,0.0,0,-0.009768438356164384,-0.009931934931506847,-0.007653337035173837,-0.012210532827839859,0,0.0,-0.09621613686098085,5.0,-5.0,0
2,-0.0106,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.0011000000000000003,0.0035019169329073485,0.011440762619808307,0.0,0,-0.009934750684931508,-0.009931934931506847,-0.007384633590290839,-0.012479236272722856,0,0.0,0.0,5.0,-5.0,0
3,-0.0103,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.0002999999999999999,0.0035019169329073485,0.011440762619808307,0.0,0,-0.010007800547945207,-0.009931934931506847,-0.007226633653862346,-0.012637236209151349,0,0.0,0.0,5.0,-5.0,0
4,-0.0065,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.0038000000000000004,0.0035019169329073485,0.011440762619808307,0.0,0,-0.009306240438356168,-0.009931934931506847,-0.0071301858410388955,-0.012733684021974799,0,0.657296200962296,0.0,5.0,-5.0,0
5,-0.0112,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.0047,0.0035019169329073485,0.011440762619808307,0.0,0,-0.009684992350684934,-0.009931934931506847,-0.0070701645944025,-0.012793705268611195,0,0.0,0.0,5.0,-5.0,0
6,-0.011,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.00020000000000000052,0.0035019169329073485,0.011440762619808307,0.0,0,-0.009947993880547948,-0.009931934931506847,-0.007032402965823174,-0.01283146689719052,0,0.0,0.0,5.0,-5.0,0
7,-0.0112,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.00020000000000000052,0.0035019169329073485,0.011440762619808307,0.0,0,-0.01019839510443836,-0.009931934931506847,-0.007008491489101347,-0.012855378373912348,0,0.0,0.0,5.0,-5.0,0
8,-0.0143,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.0031000000000000003,0.0035019169329073485,0.011440762619808307,0.0,0,-0.011018716083550689,-0.009931934931506847,-0.00699329025017261,-0.012870579612841083,0,0.0,-0.9729723057726192,5.0,-5.0,0
9,-0.0042,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.010100000000000001,0.0035019169329073485,0.011440762619808307,0.0,0,-0.009654972866840552,-0.009931934931506847,-0.006983602588548243,-0.012880267274465451,0,1.4328881965379758,0.0,5.0,-5.0,0
10,-0.0134,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.0092,0.0035019169329073485,0.011440762619808307,0.0,0,-0.010403978293472442,-0.009931934931506847,-0.00697741915543915,-0.012886450707574545,0,0.0,-0.6694797857647443,5.0,-5.0,0
11,-0.0147,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.001299999999999999,0.0035019169329073485,0.011440762619808307,0.0,0,-0.011263182634777954,-0.009931934931506847,-0.0069734685406903025,-0.012890401322323393,0,0.0,-1.7773376559853076,5.0,-5.0,0
12,-0.0129,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.0017999999999999995,0.0035019169329073485,0.011440762619808307,0.0,0,-0.011590546107822364,-0.009931934931506847,-0.0069709429134648705,-0.012892926949548824,0,0.0,-2.2782104861901216,5.0,-5.0,0
13,-0.0064,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.0065,0.0035019169329073485,0.011440762619808307,0.0,0,-0.010552436886257892,-0.009931934931506847,-0.006969327641987812,-0.012894542221025884,0,0.6910175920742818,-0.5871928941158397,5.0,-5.0,0
14,-0.0099,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.0035000000000000005,0.0035019169329073485,0.011440762619808307,0.0,0,-0.010421949509006314,-0.009931934931506847,-0.00696829433026093,-0.012895575532752765,0,0.20178649522905034,-0.07642399096107122,5.0,-5.0,0
15,-0.0143,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.004399999999999999,0.0035019169329073485,0.011440762619808307,0.0,0,-0.011197559607205051,-0.009931934931506847,-0.0069676331997872,-0.012896236663226495,0,0.0,-1.0493962967336903,5.0,-5.0,0
16,-0.0121,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.0022000000000000006,0.0035019169329073485,0.011440762619808307,0.0,0,-0.011378047685764042,-0.009931934931506847,-0.006967210153656006,-0.012896659709357688,0,0.0,-1.2804979980426152,5.0,-5.0,0
17,-0.0135,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.0014000000000000002,0.0035019169329073485,0.011440762619808307,0.0,0,-0.011802438148611233,-0.009931934931506847,-0.006966939435809129,-0.012896930427204564,0,0.0,-1.9836991749193453,5.0,-5.0,0
18,-0.013,-0.009931934931506847,-0.0010355047989620905,-0.018828365064051604,0,0,0,0.0005000000000000004,0.0035019169329073485,0.011440762619808307,0.0,0,-0.012041950518888987,-0.009931934931506847,-0.00696676618935827,-0.012897103673655425,0,0.0,-2.518293396236145,5.0,-5.0,0
