time_index,T2,T2_CL,T2_UCL,T2_LCL,T2_beyond_UCL
0,4.277878989958042,9.876678380503325,104.78676527432319,0.0,0
1,11.332003424684107,9.876678380503325,104.78676527432319,0.0,0
2,7.110639502925912,9.876678380503325,104.78676527432319,0.0,0
3,4.686452439725165,9.876678380503325,104.78676527432319,0.0,0
4,8.38363149630713,9.876678380503325,104.78676527432319,0.0,0
5,9.510304345823007,9.876678380503325,104.78676527432319,0.0,0
6,7.3354520902703255,9.876678380503325,104.78676527432319,0.0,0
7,7.8084113071777415,9.876678380503325,104.78676527432319,0.0,0
8,14.286795771015145,9.876678380503325,104.78676527432319,0.0,0
9,8.167544228516435,9.876678380503325,104.78676527432319,0.0,0
10,10.159947904817315,9.876678380503325,104.78676527432319,0.0,0
11,6.586622376401405,9.876678380503325,104.78676527432319,0.0,0
12,4.3790907441503535,9.876678380503325,104.78676527432319,0.0,0
13,8.66673561050793,9.876678380503325,104.78676527432319,0.0,0
14,1.0368483547299443,9.876678380503325,104.78676527432319,0.0,0
15,10.21461065466732,9.876678380503325,104.78676527432319,0.0,0
16,3.9086766254357714,9.876678380503325,104.78676527432319,0.0,0
17,8.698438682987993,9.876678380503325,104.78676527432319,0.0,0
18,5.259483496185836,9.876678380503325,104.78676527432319,0.0,0
19,3.248229098767137,9.876678380503325,104.78676527432319,0.0,0
20,6.500765173136242,9.876678380503325,104.78676527432319,0.0,0
21,8.553566900976138,9.876678380503325,104.78676527432319,0.0,0
22,16.292354469558155,9.876678380503325,104.78676527432319,0.0,0
23,2.6718367496670843,9.876678380503325,104.78676527432319,0.0,0
24,21.833181653333547,9.876678380503325,104.78676527432319,0.0,0
25,6.534053039450663,9.876678380503325,104.78676527432319,0.0,0
26,16.035739531223744,9.876678380503325,104.78676527432319,0.0,0
27,8.74387880718853,9.876678380503325,104.78676527432319,0.0,0
28,1.937901041078697,9.876678380503325,104.78676527432319,0.0,0
29,6.6859304441306815,9.876678380503325,104.78676527432319,0.0,0
30,6.050178068835636,9.876678380503325,104.78676527432319,0.0,0
31,4.111313089835651,9.876678380503325,104.78676527432319,0.0,0
32,8.68817490151455,9.876678380503325,104.78676527432319,0.0,0
33,7.814087816833631,9.876678380503325,104.78676527432319,0.0,0
34,1.1913516205828543,9.876678380503325,104.78676527432319,0.0,0
35,8.876480924591759,9.876678380503325,104.78676527432319,0.0,0
36,5.6723328920637535,9.876678380503325,104.78676527432319,0.0,0
37,4.259123464191837,9.876678380503325,104.78676527432319,0.0,0
38,15.190789698656248,9.876678380503325,104.78676527432319,0.0,0
39,4.578117341620977,9.876678380503325,104.78676527432319,0.0,0
40,7.858478848166612,9.876678380503325,104.78676527432319,0.0,0
41,14.603281560577676,9.876678380503325,104.78676527432319,0.0,0
42,3.8477400940886883,9.876678380503325,104.78676527432319,0.0,0
43,7.306837952668153,9.876678380503325,104.78676527432319,0.0,0
44,8.665998429845926,9.876678380503325,104.78676527432319,0.0,0
45,2.5480613492935538,9.876678380503325,104.78676527432319,0.0,0
46,7.036031702373061,9.876678380503325,104.78676527432319,0.0,0
47,9.881124185731197,9.876678380503325,104.78676527432319,0.0,0
48,10.772783391775453,9.876678380503325,104.78676527432319,0.0,0
49,4.9902929233867805,9.876678380503325,104.78676527432319,0.0,0
50,13.640601411207415,9.876678380503325,104.78676527432319,0.0,0
51,3.9137587212239753,9.876678380503325,104.78676527432319,0.0,0
52,9.574186119735327,9.876678380503325,104.78676527432319,0.0,0
53,4.763117003534016,9.876678380503325,104.78676527432319,0.0,0
54,20.753300680023667,9.876678380503325,104.78676527432319,0.0,0
55,6.430779967756955,9.876678380503325,104.78676527432319,0.0,0
56,12.814937118642558,9.876678380503325,104.78676527432319,0.0,0
57,7.839261445068269,9.876678380503325,104.78676527432319,0.0,0
58,4.037455962167595,9.876678380503325,104.78676527432319,0.0,0
59,6.726602726197059,9.876678380503325,104.78676527432319,0.0,0
60,2.805124916582419,9.876678380503325,104.78676527432319,0.0,0
61,5.8066012143152435,9.876678380503325,104.78676527432319,0.0,0
62,5.103015511274924,9.876678380503325,104.78676527432319,0.0,0
63,10.071442920630865,9.876678380503325,104.78676527432319,0.0,0
