time_index,T2,T2_CL,T2_UCL,T2_LCL,T2_beyond_UCL
0,3.8319616953682285,7.908825712874828,37.58724841244378,0.0,0
1,3.558282597894665,7.908825712874828,37.58724841244378,0.0,0
2,6.03191805614856,7.908825712874828,37.58724841244378,0.0,0
3,6.165029957723826,7.908825712874828,37.58724841244378,0.0,0
4,4.56440938899747,7.908825712874828,37.58724841244378,0.0,0
5,4.351296350415007,7.908825712874828,37.58724841244378,0.0,0
6,3.1957177182326575,7.908825712874828,37.58724841244378,0.0,0
7,11.776976243939716,7.908825712874828,37.58724841244378,0.0,0
8,13.485721977312732,7.908825712874828,37.58724841244378,0.0,0
9,2.994280341445542,7.908825712874828,37.58724841244378,0.0,0
10,9.746068823229983,7.908825712874828,37.58724841244378,0.0,0
11,7.617332814991734,7.908825712874828,37.58724841244378,0.0,0
12,5.361000872044649,7.908825712874828,37.58724841244378,0.0,0
13,5.69746696083229,7.908825712874828,37.58724841244378,0.0,0
14,2.599701477449001,7.908825712874828,37.58724841244378,0.0,0
15,2.435508321512022,7.908825712874828,37.58724841244378,0.0,0
16,5.895689701295087,7.908825712874828,37.58724841244378,0.0,0
17,3.1344236942381594,7.908825712874828,37.58724841244378,0.0,0
18,12.161094845769702,7.908825712874828,37.58724841244378,0.0,0
19,3.8019860832386096,7.908825712874828,37.58724841244378,0.0,0
20,6.284644943686708,7.908825712874828,37.58724841244378,0.0,0
21,10.98331730019884,7.908825712874828,37.58724841244378,0.0,0
22,1.0729266482863926,7.908825712874828,37.58724841244378,0.0,0
23,4.710084354071141,7.908825712874828,37.58724841244378,0.0,0
24,4.815871768986828,7.908825712874828,37.58724841244378,0.0,0
25,5.583624044788624,7.908825712874828,37.58724841244378,0.0,0
26,47.87734057573535,7.908825712874828,37.58724841244378,0.0,1
27,14.558167723900137,7.908825712874828,37.58724841244378,0.0,0
28,2.178283294014874,7.908825712874828,37.58724841244378,0.0,0
29,13.582175070570129,7.908825712874828,37.58724841244378,0.0,0
30,1.2511306803431503,7.908825712874828,37.58724841244378,0.0,0
31,6.76037612515053,7.908825712874828,37.58724841244378,0.0,0
32,7.209213255968454,7.908825712874828,37.58724841244378,0.0,0
