time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
0,6.6488,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,,1.5347863829787234,5.014147113191489,0.0,0,7.496138589211619,7.7079732365145235,9.013544265863922,6.4024022071651245,0,0.0,0.0,5.0,-5.0,0
1,7.7042,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,1.0554000000000006,1.5347863829787234,5.014147113191489,0.0,0,7.537750871369296,7.7079732365145235,9.37991993685798,6.036026536171065,0,0.0,0.0,5.0,-5.0,0
2,6.3274,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,1.3768000000000002,1.5347863829787234,5.014147113191489,0.0,0,7.295680697095437,7.7079732365145235,9.57708409590774,5.838862377121306,0,0.0,-0.13446869093097147,5.0,-5.0,0
3,6.7381,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,0.4107000000000003,1.5347863829787234,5.014147113191489,0.0,0,7.18416455767635,7.7079732365145235,9.693018317031715,5.722928155997332,0,0.0,-0.08019238487560676,5.0,-5.0,0
4,6.4317,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,0.3064,1.5347863829787234,5.014147113191489,0.0,0,7.033671646141081,7.7079732365145235,9.76378797878951,5.652158494239536,0,0.0,-0.16672802690062527,5.0,-5.0,0
5,9.239,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,2.8073000000000006,1.5347863829787234,5.014147113191489,0.0,0,7.474737316912866,7.7079732365145235,9.807829240051852,5.608117232977195,0,0.20361247104958924,0.0,5.0,-5.0,0
6,9.8408,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,0.601799999999999,1.5347863829787234,5.014147113191489,0.0,0,7.947949853530293,7.7079732365145235,9.835537257514872,5.580409215514174,0,0.6837935790272935,0.0,5.0,-5.0,0
7,6.7381,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,3.1026999999999996,1.5347863829787234,5.014147113191489,0.0,0,7.705979882824235,7.7079732365145235,9.853082571091146,5.5628639019379005,0,0.0,0.0,5.0,-5.0,0
8,8.6481,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,1.9099999999999993,1.5347863829787234,5.014147113191489,0.0,0,7.894403906259388,7.7079732365145235,9.864236650232943,5.551709822796103,0,0.0,0.0,5.0,-5.0,0
9,5.4711,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,3.1769999999999996,1.5347863829787234,5.014147113191489,0.0,0,7.409743125007511,7.7079732365145235,9.871345080339445,5.544601392689601,0,0.0,-0.5279976437417813,5.0,-5.0,0
10,6.4343,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,0.9632000000000005,1.5347863829787234,5.014147113191489,0.0,0,7.2146545000060085,7.7079732365145235,9.875882243566085,5.540064229462961,0,0.0,-0.6133384063118095,5.0,-5.0,0
11,6.6737,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,0.23939999999999984,1.5347863829787234,5.014147113191489,0.0,0,7.106463600004807,7.7079732365145235,9.878781051339189,5.537165421689859,0,0.0,-0.5886583452185097,5.0,-5.0,0
12,9.084,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,2.4102999999999994,1.5347863829787234,5.014147113191489,0.0,0,7.501970880003846,7.7079732365145235,9.880634258573625,5.535312214455421,0,0.132379272771327,0.0,5.0,-5.0,0
13,7.8268,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,1.2571999999999992,1.5347863829787234,5.014147113191489,0.0,0,7.566936704003077,7.7079732365145235,9.881819482092252,5.5341269909367945,0,0.0,0.0,5.0,-5.0,0
14,,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,,1.5347863829787234,5.014147113191489,0.0,0,7.566936704003077,7.7079732365145235,9.882577686132977,5.5333687868960695,0,,,5.0,-5.0,0
15,9.1659,7.7079732365145235,14.235828383261518,1.1801180897675287,0,0,0,,1.5347863829787234,5.014147113191489,0.0,0,7.886729363202463,7.7079732365145235,9.883062798015082,5.532883675013965,0,0.1700179756035186,0.0,5.0,-5.0,0
